මෙහෙයුම	NNC	O
හෙළා	VNF	O
දැකීමට	VNN	O
මුල්	JJ	O
තැන	NNC	O
දුන්	VP	O
යෝජනාව	NNC	O
සකස්	RPCV	O
කළේ	VP	O
මංඩලය	NNC	O
තුළ	POST	O
එක	NUM	O
ම	RP	O
අරාබි	NNP	B-LOC
සාමාජිකයා	NNC	O
වන	VP	O
ඇල්ජිරියාවයි	NNP	B-LOC
.	FS	O
ඊශ්රායල්	NNP	B-LOC
සාමාන්‍ය	JJ	O
වැසියන්	NNC	O
සිය	PRP	O
ගණනක්	NNC	O
ඝාතනය	NCV	O
කළ	VP	O
හමාස්	NNP	B-ORG
සංවිධානය	NNC	I-ORG
නම්	POST	O
වශයෙන්	POST	O
සඳහන්	RPCV	O
කැර	VNF	O
හෙළා	VNF	O
නොදකින	VP	O
යෝජනාවක්	NNC	O
වෙතොත්	POST	O
එයට	PRP	O
එරෙහි	RB	O
ව	RP	O
නිෂේධ	JJ	O
බලය	NNC	O
පාවිච්චි	RRPCV	O
කරන	VP	O
බවට	POST	O
ඇමරිකාව	NNP	B-LOC
අනතුරු	NNC	O
අඟවා	VNF	O
තිබිණි	VFM	O
.	FS	O
සමතුලනයකින්	NNC	O
තොර	POST	O
කිසිම	DET	O
යෝජනාවක්	NNC	O
තමනට	PRP	O
පිළිගත	VP	O
නො	VP	O
හැකි	AUX	O
බව	POST	O
එක්සත්	NNP	B-ORG
ජාතීන්ගේ	NNP	I-ORG
ඇමරිකන්	NNP	B-LOC
තානාපති	NNC	O
ජෝන්	NNP	B-PER
නෙග්රොපොන්ටි	NNP	I-PER
කියා	VNF	O
සිටියේ	VP	O
ය	RP	O
.	FS	O
එහෙත්	CC	O
,	PUNC	O
ඇමරිකන්	NNP	B-LOC
ස්ථාවරයට	NNC	O
ඉදුරා	VNF	O
වෙනස්	JJ	O
මතයක්	NNC	O
පළ	RRPCV	O
කළ	VP	O
එක්සත්	NNP	B-ORG
ජාතින්ගේ	NNP	I-ORG
පලස්තීන	NNP	I-ORG
විමුක්ති	NNP	I-ORG
සංවිධාන	NNC	I-ORG
නියෝජිත	JJ	O
නසාර්	NNP	B-PER
අල්	NNP	I-PER
කිඩ්වා	NNP	I-PER
කීවේ	VP	O
කිසිම	DET	O
කණ්ඩායමක්	NNC	O
ගැන	POST	O
නම්	NCV	O
වශයෙන්	POST	O
සඳහන්	RPCV	O
කරන	VP	O
යෝජනාවක්	NNC	O
තමන්	PRP	O
විසින්	POST	O
ප්‍රතික්ෂේ	NNC	O
කැරෙන	VP	O
බව	POST	O
ය	RP	O
.	FS	O
විදෙස්	JJ	O
ලිපිය	NNC	O
-	PUNC	O
2	NUM	O
ඇමරිකන්	NNP	O
නිෂේධ	JJ	O
බලය	NNC	O
නිසා	POST	O
ඊශ්‍රායල්	NNP	B-LOC
විරෝධි	JJ	O
යෝජනාවක්	NNC	O
විසිවී	VNF	O
යාමේ	VNN	O
හැකියාව	NNC	O
අරාබි	NNP	B-LOC
රටවල්	NNC	O
විසින්	POST	O
මුල	NNC	O
සිට	POST	O
ම	RP	O
සලකා	VNF	O
බැලුණු	VP	O
අතර	POST	O
,	PUNC	O
එවැනි	POST	O
තත්ත්වයක්	NNC	O
ඇති	NIP	O
වුවහොත්	VNF	O
ඊශ්‍රායලය	NNP	B-LOC
හෙළා	VNF	O
දකින	VP	O
යෝජනාවක්	NNC	O
මහා	JJ	O
මණ්ඩලය	NNC	O
තුළ	POST	O
විශාල	JJ	O
බහුතර	JJ	O
ඡන්දයකින්	NNC	O
සම්මත	JCV	O
කර	VNF	O
ගැනීමේ	VNN	O
අදහස	NNC	O
මුල	NNC	O
දී	RP	O
තිබිණි	VFM	O
.	FS	O
කෙසේ	RB	O
වුවද	VP	O
මහා	JJ	O
මණ්ඩලයේ	NNC	O
සම්මතයට	NNC	O
සදාචාරමය	NNC	O
සහ	CC	O
දේශපාලන	JJ	O
පදනමක්	NNC	O
ඇතත්	NIP	O
නීතිමය	JJ	O
බැඳීමක්	NNC	O
නැත	NIP	O
.	FS	O
යාසින්	NNP	B-PER
ඝාතනය	NNC	O
උඩ	JJ	O
ජගත්	JJ	B-ORG
සංවිධානය	NNC	I-ORG
තුළ	POST	O
ඇරැඹුණු	VP	O
අරාබි	NNP	O
-	PUNC	O
ඇමරිකන්	NNP	B-LOC
කඹ	NNJ	O
ඇදිල්ලේ	NNC	O
මුල්	JJ	O
වටය	NNC	O
ගිය	VP	O
බ්‍රහස්පතින්දා	NNP	O
අවසන්	JCV	O
වූයේ	VP	O
ඊශ්‍රායලය	NNP	B-LOC
හෙළා	VNF	O
දැකීමේ	VNN	O
යෝජනාව	NNC	O
ඇමරිකන්	NNP	B-LOC
නිෂේධ	JJ	O
බලයෙන්	NNC	O
විසි	RRPCV	O
වීමෙනි	VFM	O
.	FS	O
ආරක්ෂක	JJ	B-ORG
මණ්ඩලයේ	NNC	I-ORG
රටවල්	NNC	O
පහලොව	NUM	O
අතුරින්	POST	O
නිත්‍ය	JJ	O
සාමාජිකත්වය	NNC	O
හිමි	VP	O
පස්	NUM	O
දෙනාගෙන්	NNC	O
කෙනෙකු	NNC	O
වන	VP	O
ඇමරිකාව	NNP	B-LOC
එසේ	RB	O
යෝජනාවට	NNC	O
එරෙහි	RB	O
වූ	VP	O
තනි	JJ	O
රට	NNC	O
බවට	POST	O
පත්	RRPCV	O
වූ	VP	O
අතර	POST	O
,	PUNC	O
බ්‍රිතාන්‍යය	NNP	B-LOC
,	PUNC	O
ජර්මනිය	NNP	B-LOC
සහ	CC	O
රුමේනියා	NNP	B-LOC
තෙරට	NNC	O
ඡන්දය	NNC	O
දීමෙන්	VNF	O
වැළැකිණි	VFM	O
.	FS	O
චීනය	NNP	B-LOC
,	PUNC	O
රුසියාව	NNP	B-LOC
,	PUNC	O
ප්‍රංශය	NNP	B-LOC
,	PUNC	O
ඇංගෝලියාව	NNP	B-LOC
,	PUNC	O
චිලී	NNP	B-LOC
,	PUNC	O
පාකිස්තානය	NNP	B-LOC
,	PUNC	O
ස්පාඤ්ඤය	NNP	B-LOC
,	PUNC	O
ඇල්ජිරියාව	NNP	B-LOC
,	PUNC	O
බෙනින්	NNP	B-LOC
,	PUNC	O
බ්‍රසීලය	NNP	B-LOC
,	PUNC	O
පිලිපීනය	NNP	B-LOC
යන	VP	O
රටවල්	NNC	O
එකොළස	NUM	O
පක්ෂ	NNC	O
වූ	VP	O
අතර	POST	O
ඉරාක	NNP	B-LOC
ආක්‍රමණයේ	NNC	O
දී	RP	O
ඇමරිකාව	NNP	B-LOC
සමඟ	POST	O
දැඩි	JJ	O
ලෙස	POST	O
එකට	RB	O
සිටි	VP	O
ස්පාඤ්ඤය	NNP	B-LOC
ආරක්ෂක	JJ	B-ORG
මණ්ඩලයේ	NNC	I-ORG
දී	RP	O
ඊශ්‍රායලය	NNP	B-LOC
හෙළා	VNF	O
දැකීමට	VNN	O
එකතු	JCV	O
වීම	VNN	O
කැපී	VNF	O
පෙනෙන	VP	O
පෙරැළියක්	NNC	O
විය	VFM	O
.	FS	O
එක්සත්	NNP	B-ORG
ජාතීන්ගේ	NNP	I-ORG
සංවිධානය	NNC	I-ORG
තුළ	POST	O
තමනට	PRP	O
එරෙහි	RB	O
ව	RP	O
අරාබි	NNP	B-LOC
ශක්තිය	NNC	O
ගොනු	NCV	O
කැරෙද්දී	VNF	O
රාජ්‍යතාන්ත්‍රික	JJ	O
පෙරමුණ	NNC	O
ඔස්සේ	POST	O
ක්‍රියාත්මක	JCV	O
වූ	VP	O
ඊශ්‍රායලය	NNP	B-LOC
මහ	JJ	O
ලේකම්	NNC	O
කොෆි	NNP	B-PER
අන්නන්ට	NNP	I-PER
අලුත්	JJ	O
ඉල්ලීමක්	NNC	O
ඉදිරිපත්	RPCV	O
කරමින්	VNF	O
ත්‍රස්තවාදය	NNC	O
හෙළා	VNF	O
දැකීම	VNN	O
සඳහා	POST	O
එක්සත්	NNP	B-ORG
ජාතීන්ගේ	NNP	I-ORG
විශේෂ	JJ	O
සැසියක්	NNC	O
කැඳවන	VP	O
ලෙස	POST	O
යෝජනා	NCV	O
කෙළේ	VFM	O
ය	RP	O
.	FS	O
මේ	DET	O
සඳහා	POST	O
මහ	JJ	O
ලේකම්වරයා	NNC	O
හමු	RRPCV	O
වූ	VP	O
ඊශ්‍රායෙල්	NNP	B-LOC
විදේශ	NNJ	O
ඇමැති	NNC	O
සල්වාන්	NNP	B-PER
ෂැලෝන්	NNP	I-PER
,	PUNC	O
සැකයට	NNC	O
ලක්	RRPCV	O
වූ	VP	O
හමාස්	NNP	B-ORG
නායක	NNC	O
ෂීක්	NNP	B-PER
අහමඩ්	NNP	I-PER
යාසින්	NNP	I-PER
හැඳින්වූයේ	NNC	O
මරා	VNF	O
ගෙන	VNF	O
මැරෙන	VP	O
බෝම්බකරුවන්ගේ	NNC	O
පීතෘවරයා	NNC	O
ලෙස	POST	O
ය	RP	O
.	FS	O
ත්‍රස්තවාදීන්ගේ	NNC	O
මහා	JJ	O
න්‍යායධරයා	NNC	O
මෙන්ම	POST	O
මාර්ගෝපදේශකයා	NNC	O
ලෙස	POST	O
තමනට	PRP	O
පෙනෙන	VP	O
යාසින්	NNP	B-PER
,	PUNC	O
හමාස්	NNP	B-ORG
සංවිධානය	NNC	I-ORG
විසින්	POST	O
ඊශ්‍රායලයට	NNP	B-LOC
එරෙහි	RB	O
ව	RP	O
ඉදිරියට	NNC	O
යැවුණු	VP	O
හැම	DET	O
මරා	VNF	O
ගෙන	VNF	O
මැරෙන	VP	O
බෝම්බකරුවකු	NNC	O
ම	RP	O
පිටුපස	NNC	O
සිටි	VP	O
රුදුරු	JJ	O
බලවේගය	NNC	O
බව	POST	O
ඊශ්‍රායලය	NNP	B-LOC
කියා	VNF	O
සිටියත්	VNF	O
,	PUNC	O
තවත්	DET	O
ත්‍රස්තවාදීයෙකුගේ	NNC	O
අවසානය	NNC	O
මිස	POST	O
වෙනත්	DET	O
යමක්	NNC	O
යාසින්	NNP	B-PER
ඝාතනය	NNC	O
තුළ	POST	O
නැති	NIP	O
බව	POST	O
ඇමරිකාව	NNP	B-LOC
විසින්	POST	O
විශ්වාස	NCV	O
කැරුණත්	VP	O
ඊශ්‍රායෙල්	NNP	B-LOC
ව්‍යාප්තවාදයට	NNC	O
සහ	CC	O
රාජ්‍ය	JJ	O
ත්‍රස්තවාදයට	NNC	O
එරෙහි	RB	O
ව	RP	O
යුක්තියේ	NNC	O
කැරැල්ලකට	NNC	O
අධ්‍යාත්මික	JJ	O
නායකත්වය	NNC	O
සපයන	VP	O
ගුරුවරයෙකු	NNC	O
සහ	CC	O
අධ්‍යාත්මක	JJ	O
මාර්ගෝපදේශකයකු	NNC	O
ලෙස	POST	O
ගාසාවේ	NNP	B-LOC
පලස්තීනුවෝ	NNP	O
ඔහු	PRP	O
කෙරෙහි	POST	O
මහත්	JJ	O
ගෞරවයක්	NNC	O
දක්වති	VFM	O
.	FS	O
මේ	DET	O
නිසා	POST	O
ම	RP	O
ලොව	NNC	O
බොහෝ	RP	O
පලස්තීන	NNP	B-LOC
මිතුරන්	NNC	O
අතර	POST	O
ද	RP	O
ඔහුට	PRP	O
ඇත්තේ	NIP	O
ගරු	JJ	O
කටයුතු	NNC	O
ප්‍රතිරූපයකි	NVB	O
.	FS	O
හමාස්	NNP	B-ORG
සංවිධානය	NNC	I-ORG
ඊශ්‍රායලය	NNP	B-LOC
විනාශ	NCV	O
කැර	VNF	O
,	PUNC	O
ඊශ්‍රායලයට	NNP	B-LOC
අයත්	POST	O
භූමි	NNJ	O
ප්‍රදේශය	NNC	O
මෙන්ම	POST	O
ජෝර්දාන්	NNP	B-LOC
ගඟේ	NNC	I-LOC
බටහිර	NNP	I-LOC
ඉවුර	NNP	I-LOC
සහ	CC	O
ගාසා	NNP	B-LOC
තීරුව	NNC	I-LOC
එකතු	JCV	O
වූ	VP	O
පලස්තීන	NNP	B-LOC
රාජ්‍යයක්	NNC	O
බිහි	RRPCV	O
කිරීම	VNN	O
වෙනුවෙන්	POST	O
කැප	RPCV	O
වී	VNF	O
සිටී	VFM	O
.	FS	O
කලින්	NNC	O
අන්ත	JJ	O
ඊශ්‍රායල්	NNP	B-LOC
විරෝධි	JJ	O
ස්ථාවරයක	NNC	O
සිටි	VP	O
ලිබියාවේ	NNP	B-LOC
ගඩාෆි	NNP	B-PER
වැනි	POST	O
පූර්ව	JJ	O
සටන්කාමී	JJ	O
අරාබි	NNP	B-LOC
නායකයන්	NNC	O
බොහෝ	RP	O
දුර	NNC	O
"			PUNC
හීලෑ		NNP
"	PUNC	O
වී	ABB	O
,	PUNC	O
ඊශ්‍රායලය	NNP	B-LOC
සමඟ	POST	O
යථාර්ථවාදී	JJ	O
පදනමක	NNC	O
සබඳතා	NNC	O
ඇති	NIP	O
කැර	VNF	O
ගැනීමට	VNN	O
නැඹුරු	JCV	O
වී	VNF	O
සිටින	VP	O
වත්මන්	JJ	O
යුගයේ	NNC	O
දී	RP	O
හමාස්වරුන්ගේ	NNP	O
මේ	DET	O
දර්ශනය	NNC	O
,	PUNC	O
හුදු	JJ	O
මායා	NNC	O
විශ්වාසයක්	NNC	O
හෝ	CC	O
සිහිනයක්	NNC	O
ලෙස	POST	O
පෙනී	VNF	O
යා	VP	O
හැකි	AUX	O
වුවද	VP	O
,	PUNC	O
ඒ	DET	O
මතය	NNC	O
පිටුපස	JJ	O
මරු	NNC	O
නොතකන	VP	O
එඩියෙන්	NNC	O
සහ	CC	O
පරිත්‍යාගයේ	NNC	O
ජීවයෙන්	NNC	O
හඹා	VNF	O
යන	VP	O
විශාල	JJ	O
පිරිසක්	NNC	O
පලස්තීනය	NNP	B-LOC
තුළ	POST	O
මෙන්ම	POST	O
ඉන්	PRP	O
පිටත	NNC	O
ද	RP	O
වෙති	VFM	O
.	FS	O
ඊශ්‍රායලය	NNP	B-LOC
විසින්	POST	O
හමාස්	NNP	B-ORG
ත්‍රස්තවාදයේ	NNC	O
මහා	JJ	O
නායකවරයා	NNC	O
ලෙස	POST	O
සැලැකෙතත්	VNF	O
,	PUNC	O
හමාස්වරුන්	NNC	O
අතර	POST	O
මධ්‍යස්ථ	JJ	O
පිළිවෙතක්	NNC	O
ගෙන	VNF	O
ගිය	VP	O
තැන්පත්	JCV	O
ඉස්ලාමීය	NNP	O
නායකයකු	NNC	O
ලෙස	POST	O
ද	RP	O
ඔහුට	PRP	O
විශාල	JJ	O
පිළිගැනීමක්	NNC	O
ඇත	NIP	O
.	FS	O
මෙවැනි	PRP	O
හැඩගැස්මක්	NNC	O
යටතේ	POST	O
ඔහු	PRP	O
ඝාතනය	NCV	O
කිරීම	VNN	O
රෝගයට	NNC	O
වඩා	RP	O
දරුණු	JJ	O
ප්‍රතිකර්මයක්	NNC	O
විය	VP	O
හැකි	AUX	O
යැයි	CC	O
ද	RP	O
සැලැකේ	VFM	O
.	FS	O
ඔහුගෙන්	PRP	O
පසු	POST	O
නායකත්වයට	NNC	O
ගිය	VP	O
අඟහරුවාදා	NNP	O
තෝරා	VNF	O
ගැනුණු	VP	O
අබ්දෙල්	NNP	B-PER
අසිස්	NNP	I-PER
රන්තිසි	NNP	I-PER
වඩා	RP	O
දැඩි	JJ	O
මතධාරි	JJ	O
සටන්	NNJ	O
කාමියකු	NNC	O
ලෙස	POST	O
සැලැකේ	VFM	O
.	FS	O
ඊශ්‍රායලුන්	NNP	O
සහ	CC	O
පලස්තීනුවන්	NNP	O
අතර	POST	O
ප්‍රචණ්ඩත්වයේ	NNC	O
"			PUNC
කුණාටු	NNJ
මධ්‍යස්ථානයක්	NNC
"	PUNC	O
ලෙස	POST	O
කලෙක	NNC	O
සිට	POST	O
ලෙයින්	NNC	O
කැකෑරෙන	VP	O
ගාසාව	NNP	B-LOC
මධ්‍යධරණීය	NNP	I-LOC
සහ	CC	O
ඊජිප්තුව	NNP	B-LOC
ඇසුරෙහි	POST	O
පැරැණි	JJ	O
පලස්තීන	NNP	B-LOC
භූමිය	NNC	O
මත	POST	O
සැතපුම්	NNP	O
26ක්	NUM	O
දිගින්	NNC	O
සහ	CC	O
සැතපුම්	NNP	O
4	NUM	O
-	PUNC	O
5	NUM	O
පමණ	POST	O
පළලින්	NNC	O
යුතු	AUX	O
ව	RP	O
විහිද	VNF	O
යන	VP	O
බිම්	NNJ	O
තීරුවක්	NNC	O
වන	VP	O
අතර	POST	O
,	PUNC	O
පලස්තීනුවන්ගේ	NNP	O
වර්තමාන	JJ	O
අසහනයටත්	NNC	O
,	PUNC	O
එය	PRP	O
කෙරෙන්	POST	O
පැන	VNF	O
නඟින	VP	O
සටන්	NNJ	O
කාමී	JJ	O
ප්‍රතිචාරයටත්	NNC	O
නිමිත්ත	NNC	O
වී	VNF	O
ඇත්තේ	NIP	O
තවත්	DET	O
අරාබි	NNP	B-LOC
බිම්	NNC	O
මෙන්ම	POST	O
,	PUNC	O
1967	NUM	O
අරාබි	NNP	O
–	PUNC	O
ඊශ්‍රායෙල්	NNP	B-LOC
යුද්ධයේ	NNC	O
සිට	POST	O
මෙම	DET	O
පලස්තීන	NNP	B-LOC
භූමිය	NNC	O
ද	RP	O
ඊශ්‍රායලය	NNP	B-LOC
විසින්	POST	O
අල්ලා	VNF	O
ගනු	VP	O
ලැබ	VNF	O
සිටීමයි	VFM	O
.	FS	O
ෂීක්	NNP	B-PER
යාසින්ගේ	NNP	I-PER
නායකත්වයෙන්	NNC	O
පිහිටුවා	VNF	O
ගැනුණු	VP	O
හමාස්	NNP	B-ORG
සංවිධානය	NNC	I-ORG
ඊශ්‍රායලය	NNP	B-LOC
විනාශ	NCV	O
කොට	VNF	O
පලස්තීන	NNP	B-LOC
රාජ්‍යයක්	NNC	O
නිර්මාණය	NCV	O
කිරීමේ	VNN	O
පිළිවෙතට	NNC	O
කැප	RPCV	O
ව	VNF	O
සිටී	VFM	O
.	FS	O
තමනට	PRP	O
එරෙහි	RB	O
ව	RP	O
මරා	VNF	O
ගෙන	VNF	O
මැරෙන	VP	O
ප්‍රහාර	NNC	O
එල්ල	NCV	O
කරන	VP	O
හමාස්	NNP	B-ORG
නායකත්වය	NNC	O
ඝාතනය	NCV	O
කිරීම	VNN	O
හැර	POST	O
වෙනත්	DET	O
ආරක්ෂක	JJ	O
විකල්පයක්	NNC	O
නැතැයි	NIP	O
ඊශ්‍රායලය	NNP	B-ORG
සිතයි	VFM	O
.	FS	O
තම	PRP	O
පක්ෂයට	NNC	O
අයත්	POST	O
මන්ත්‍රීවරයකු	NNC	O
ඝාතනයට	NNC	O
ලක්	RRPCV	O
වීමේ	VNN	O
සිද්ධිය	NNC	O
පිළිබඳව	POST	O
අපක්ෂපාතී	JJ	O
පරීක්ෂණයක්	NNC	O
පවත්වන	VP	O
ලෙස	POST	O
,	PUNC	O
රජයට	NNC	O
බල	NCV	O
කරමින්	VNF	O
ලබන	VP	O
මාසයේ	NNC	O
,	PUNC	O
පැය	NNC	O
24ක	NUM	O
මහා	JJ	O
වැඩ	NNJ	O
වර්ජනයක්	NNC	O
දියත්	JCV	O
කරන	VP	O
බැව්	POST	O
,	PUNC	O
බංග්ලාදේශයේ	NNP	B-LOC
ප්‍රධාන	JJ	O
විපක්ෂය	NNC	O
වන	VP	O
අවාමි	NNP	B-ORG
ලීගය	NNP	I-ORG
පෙරේදා	NNC	O
