ශරීර	NNJ	O
ලක්ෂණ	NNC	O
පිහිටා	VNF	O
ඇත	NIP	O
.	FS	O
අප‍්‍රිකානු	NNP	B-LOC
අලියා	NNP	O
උස	NNC	O
අඩි	NNP	O
14ක්	NUM	O
පමණය	POST	O
.	FS	O
උස	NNC	O
අඩි	NNC	O
9×11	NNC	O
පමණ	POST	O
වේ	VFM	O
.	FS	O
උරහිස්	NNP	O
උසින්	NNC	O
වැඩිය	NVB	O
.	FS	O
පිට	JJ	O
පහත්ය	NVB	O
.	FS	O
පිට	JJ	O
උසින්	NNC	O
වැඩිය	NVB	O
.	FS	O
උරහිස්	NNP	O
පහත්ය	NNC	O
,	PUNC	O
වටකුරු	JJ	O
කන්පෙති	NNC	O
විශාලය	NVB	O
,	PUNC	O
සිරුර	NNC	O
දඹුරු	JJ	O
පැහැයට	NNC	O
හුරු	VP	O
කළු	JJ	O
පැහැයක්	NNC	O
ගනී	VFM	O
,	PUNC	O
සිරුර	NNC	O
තද	JJ	O
කළු	JJ	O
පැහැතිය	NNC	O
.	FS	O
දළ	NNC	O
පිහිටන්නේ	VP	O
පිරිමි	JJ	O
සතුන්ට	NNC	O
පමණි	POST	O
,	PUNC	O
ගැහැණු	NNJ	O
පිරිමි	NNJ	O
දෙපක්ෂයටම	NNC	O
දළ	NNC	O
ඇත	NIP	O
.	FS	O
හොඬවැල	NNC	O
කෙළවරේ	NNC	O
එක්	NUM	O
ඇඟිල්ලක්	NNC	O
වැනි	POST	O
තුඩු	NNC	O
දෙකක්	NUM	O
ඇත	NIP	O
.	FS	O
පසුපස	NNC	O
පාදයේ	NNC	O
නියපොත	NNC	O
4ක්	NUM	O
හා	CC	O
පිහිටා	VNF	O
ඇත	NIP	O
,	PUNC	O
ඉදිරි	JJ	O
පාදයේ	NNC	O
නියපොතු	NNC	O
5කි	NUM	O
.	PUNC	O
අප‍්‍රිකා	NNP	B-LOC
මහද්වීපයෙහි	NNC	I-LOC
සහරා	NNP	I-LOC
කාන්තාරයට	NNC	I-LOC
දකුණින්	NNP	O
පිහිටි	VP	O
ප‍්‍රදේශයේ	NNC	O
වාස	NNJ	O
භූමි	NNJ	O
වේ	VFM	O
.	FS	O
අපි‍්‍රකානු	NNP	B-LOC
කුරු	JJ	O
අලි	NNJ	O
වර්ගයක්	NNC	O
කොංගෝ	NNP	B-LOC
ප‍්‍රදේශයේ	NNC	O
වාසය	NCV	O
කරයි	VFM	O
.	FS	O
අප‍්‍රිකානු	NNP	B-LOC
අලි	NNP	O
ආසියානු	NNP	B-LOC
අලින්ට	NNC	O
වඩා	RP	O
දරුණුය	NNC	O
.	FS	O
ආසියානු	NNP	B-LOC
අලියා-එලිෆාස්	NNP	O
මැක්සිමස්	NNP	O
ආසියානු	NNP	B-LOC
අලි	NNC	O
බොහෝ	RP	O
විට	POST	O
අයත්	POST	O
වන්නේ	VP	O
මෙම	DET	O
කුලයටයි	NVB	O
.	FS	O
එහෙත්	CC	O
අද	NNC	O
වනවිට	POST	O
මේ	DET	O
කුලයට	NNC	O
අයත්	POST	O
සත්ත්ව	JJ	O
විශේෂ	NNC	O
දක්නට	VNF	O
නොලැබේ	VFM	O
.	FS	O
වර්තමානයේදී	NNC	O
හමුවන්නේ	VP	O
ඒ	DET	O
ඒ	DET	O
රටවලට	NNC	O
අනුවර්තනය	NCV	O
වූ	VP	O
සත්ත්ව	JJ	O
විශේෂ	JJ	O
පමණි	NVB	O
.	FS	O
ආසියානු	NNP	B-LOC
අලියාගේ	NNC	O
හොඬවැල	NNC	O
කෙළවරේ	NNC	O
එක්	NUM	O
ඇඟිල්ලක්	NNC	O
වැනි	POST	O
තුඩු	NCV	O
එකක්	NNC	O
ඇත	NIP	O
.	FS	O
ආසියානු	NNP	B-LOC
අලියාගේ	NNC	O
පිට	POST	O
ඉහළට	NNC	O
එසවී	VNF	O
ඇත	NIP	O
.	FS	O
ආසියානු	NNP	B-LOC
අලින්ගෙන්	NNC	O
දළ	NNC	O
ඇත්තේ	NIP	O
පිරිමි	JJ	O
සත්ත්වයින්ට	NNC	O
පමණි	NVB	O
.	FS	O
නමුත්	CC	O
සෑම	DET	O
පිරිමි	NNJ	O
සත්ත්වයෙක-ුටම	NNC	O
දළ	JCV	O
පිහිටා	VNF	O
නැත	NIP	O
.	FS	O
එලෙෆපාස්	NNP	O
මක්සිමුස්	NNP	O
නම්	POST	O
අසියානු	NNP	B-LOC
අලි	NNP	O
ඉන්දියාව	NNP	B-LOC
,	PUNC	O
බුරුමය	NNP	B-LOC
,	PUNC	O
ලංකාව	NNP	B-LOC
,	PUNC	O
මලයාව	NNC	B-LOC
,	PUNC	O
කාම්බෝජය	NNP	B-LOC
සහ	CC	O
සුමාත‍්‍රාව	???	B-LOC
වැනි	POST	O
රටවල	NNC	O
දක්නට	VNF	O
හැකිය	SVCV	O
.	FS	O
ඒ	DET	O
අනුව	POST	O
ශ්‍රී	NNP	B-LOC
ලංකාවේ	NNP	I-LOC
අලි	NNC	O
යන	VP	O
උප	JJ	O
විශේෂයට	NNC	O
අයත්ය	NVB	O
.	FS	O
ශී‍්‍ර	NNP	B-LOC
ලංකාවේ	NNP	I-LOC
අලි	NNP	O
ශ්‍රී	NNP	B-LOC
ලංකාවේ	NNP	I-LOC
අලියා	NNP	O
ආසියානු	NNP	B-LOC
අලි	NNC	O
අතරින්	POST	O
වැඩියෙන්ම	NNC	O
බුද්ධිමත්	JJ	O
අලියා	NNC	O
ලෙස	POST	O
හඳුන්වයි	VP	O
,	PUNC	O
මොළයේ	NNC	O
වර්ධනය	NCV	O
වීමේ	VNN	O
ධාරිතාවය	NNC	O
ද	RP	O
වැඩිය	NNC	O
,	PUNC	O
දිනකට	NNC	O
කිලෝග‍්‍රෑම්	NNP	O
150ක	NUM	O
පමණ	POST	O
ආහාර	NNC	O
අවශ්‍ය	JCV	O
වේ	VFM	O
,	PUNC	O
උදේ	NNC	O
සිට	POST	O
සවස්	NNJ	O
යාමය	NNC	O
දක්වා	POST	O
ආහාර	NNC	O
සොයා	VNF	O
සංචාරය	NCV	O
කරයි	VFM	O
,	???	O
දිනකට	NNC	O
ජලය	NNC	O
ලීටර්	NNP	O
80×160	???	O
දක්වා	POST	O
ප‍්‍රමාණයක්	NNC	O
අවශ්‍ය	JCV	O
වේ	VP	O
,	PUNC	O
ශ‍්‍රවණ	JJ	O
ශක්තිය	NNC	O
තියුණුය	NNC	O
නමුත්	CC	O
පෙනීමේ	VNN	O
මඳක්	JJ	O
අඩුය	NNC	O
.	FS	O
වයස	NNC	O
අවුරුදු	NNC	O
8×9	NUM	O
පමණ	POST	O
වනවිට	POST	O
ගැහැණු	NNJ	O
සත්ත්වයින්	NNC	O
පැටවුන්	NNC	O
බිහිකරති	VFM	O
.	FS	O
ගැබ්	NNC	O
කාලය	NNC	O
මාස	NNC	O
18×22	FRW	O
දක්වා	POST	O
වේ	VFM	O
.	FS	O
පැටවු	NNC	O
බිහි	RRPCV	O
කරන්නේ	VP	O
අවුරුදු	NNC	O
3x4x6	NUM	O
කට	CM	O
වරකි	NVB	O
.	FS	O
මෙය	PRP	O
ගොඩබිම	NNC	O
වසන	VP	O
සත්ත්වයින්	NNC	O
අතර	POST	O
ඇති	NIP	O
දීර්ඝතම	JJ	O
ගැබ්	NNC	O
කාලය	NNC	O
ලෙස	POST	O
සැලකේ	VFM	O
.	FS	O
වරකට	NNC	O
එක්	NUM	O
පැටියෙක්	NNC	O
බිහිකරයි	VFM	O
.	FS	O
නමුත්	CC	O
1941	NUM	O
වර්සයේදී	NNC	O
ශී‍්‍ර	NNP	B-LOC
ලංකිවෙන්	NNC	I-LOC
ගැහැණු	NNJ	O
පැටවුන්	NNC	O
දෙදෙනකු	NNC	O
උපන්	VP	O
බව	POST	O
වනජීවී	JJ	O
තොරතුරු	NNC	O
වල	CM	O
දැක්වේ	VFM	O
.	FS	O
අලියෙකුගේ	NNC	O
සාමාන්‍ය	JJ	O
ජීවිත	NNJ	O
කාලය	NNC	O
අවුරුදු	NNC	O
60×70	UNK	O
හෝ	CC	O
ඊට	PRP	O
වැඩිය	VFM	O
.	FS	O
ශ්‍රී	NNP	B-LOC
ලංකාවේ	NNP	I-LOC
වල්	CM	O
අලි	NNJ	O
උප	JJ	O
විශේෂ	JJ	O
දෙකකි	NVB	O
.	FS	O
1	NUM	O
සෝමාවතී	NNP	B-LOC
විල්	NNC	O
අලි	NNC	O
2	NUM	O
රුහුණු	NNP	B-LOC
ගැටව්	NNC	O
ය	RP	O
ගැහැණු	NNJ	O
සතකු	NNC	O
මවු	JJ	O
පදවිය	NNC	O
ලැබීම	VNN	O
යනු	VP	O
අලි	NNJ	O
රංචුවක	NNC	O
විශේෂ	JJ	O
සිද්ධියකි	NVB	O
.	FS	O
රංචුවේ	NNP	O
අනිකුත්	JJ	O
සාමාජිකයෝ	NNC	O
මවු	JJ	O
ඇතින්න	VNN	O
කෙරෙහි	POST	O
විශේෂ	JJ	O
සැලකිල්ලක්	NNC	O
දක්වති	VFM	O
.	FS	O
රැලේ	NNC‍	O
සිටින	VP	O
කුමන	QBE	O
දරුවෙකුට	NNC	O
වුවද	VP	O
කිරි	NNC	O
බීමට	VNN	O
ඉඩ	NCV	O
දීම	VNN	O
අලි	NNJ	O
අම්මලාගේ	NNC	O
සිරිතයි	NVB	O
.	FS	O
ප‍්‍රසිද්ධ	JJ	O
ඇත්	NNJ	O
සොහොන	NNC	O
අලි	NNC	O
පිළිබඳව	POST	O
ජනවහරේ	NNC	O
එන	VP	O
ප‍්‍රකට	NNC	O
සංකල්පයක්	NNC	O
ලෙස	POST	O
ඇත්	NNJ	O
සොහොන	NNC	O
හැඳින්විය	VP	O
හැකියි	AUX	O
.	FS	O
මිය	RRPCV	O
යන්නට	VNN	O
ආසන්නව	NNC	O
සිටින	VP	O
අලි	NNJ	O
ඇතුන්	NNC	O
මහ	JJ	O
වන	VP	O
මැද	NNC	O
පිහිටි	VP	O
එක්තරා	JJ	O
සොහොන්	NNJ	O
බිමකට	NNC	O
යන	VP	O
බවත්	POST	O
එහිදී	PRP	O
ඔවුන්	PRP	O
මිය	RRPCV	O
යන	VP	O
බවත්	POST	O
ජනවහරේ	NNC	O
කියවේ	VFM	O
.	FS	O
තුන්පත්	NNJ	O
රැළ	NNC	O
තුන්පත්	NNJ	O
රැළ	NNC	O
යනුවෙන්	POST	O
හැඳින්වෙන්නේ	VP	O
අලි	NNJ	O
පවුලේ	NNC	O
මවත්	NNC	O
පියාත්	NNC	O
අලූත	NNC	O
උපන්	VP	O
පැටවාත්ය	NVB	O
.	FS	O
නමුත්්	NNP	O
සත්ත්්වවේදීන්	NNC	O
පවසන	VP	O
පරිදි	POST	O
තුන්පත්	NNJ	O
රැලෙහි	NNC	O
සිටින්නේ	VP	O
අලි	NNJ	O
අම්මාත්	NNC	O
ඇගේ	PRP	O
කලින්	NNC	O
පැටවා	NNC	O
සහ	CC	O
අලූත	JJ	O
උපන්	JJ	O
පැටවාත්ය	NVB	O
.	FS	O
තනි	JJ	O
අලියා	NNC	O
අලි	NNJ	O
හෝ	CC	O
ඇත්	NNJ	O
යන	VP	O
කාණ්ඩ	NNC	O
දෙකේ	NUM	O
ඉතා	RP	O
දරුණුම	JJ	O
සතා	NNC	O
හැටියට	POST	O
තනි	JJ	O
අලියා	NNC	O
හෝ	CC	O
ඇතා	NNC	O
හැඳින්වේ	VFM	O
.	FS	O
අලි	NNJ	O
රංචුවක	NNC	O
මුරණ්ඩු	JJ	O
අලියෙක්	NNC	O
හෝ	CC	O
ඇතෙක්	NNC	O
සිටී	VFM	O
නම්	POST	O
ඔහුව	PRP	O
රැලෙන්	NNC	O
පටමන්	NNC	O
කරයි	VFM	O
.	FS	O
පිටමං	JCV	O
කරනු	VP	O
ලබන	VP	O
අලියා	NNC	O
හෝ	CC	O
ඇතා	NNC	O
හෝ	CC	O
තනිවේ	VFM	O
.	FS	O
මොහු	PRP	O
තනිවීම	VNN	O
නිසාම	POST	O
තව	DET	O
තවත්	DET	O
දරුණු	NNC	O
වේ	VFM	O
.	FS	O
කම්මුල්	JJ	O
තෙමීම	VNN	O
,	PUNC	O
මද	NNC	O
කිපීම	VNN	O
වැඩුණු	VNN	O
අලි	NNJ	O
ඇතුන්ට	NNC	O
කලින්	NNC	O
කලට	NNC	O
ඇතිවන	VP	O
තත්ත්වයකි	NVB	O
.	FS	O
කපෝල	NNP	O
ග‍්‍රන්ථි	NNP	O
ඉදිමීම	VNN	O
මඳ	JJ	O
කිපීමේ	VNN	O
ලක්ෂණයයි	NVB	O
.	FS	O
මෙම	DET	O
ග‍්‍රන්ථියෙන්	NNC	O
පිටවන	VP	O
තෙල්	NNC	O
වැනි	POST	O
ද්‍රවයක්	NNC	O
කම්මුල්	JJ	O
දෙපසින්	NNC	O
ගලා	VNF	O
යයි	VFM	O
.	FS	O
මද	NNC	O
කිපුණු	VP	O
විටදී	POST	O
කලබල	NNC	O
වීම	VNN	O
හා	CC	O
දරුණු	JJ	O
වීම	VNN	O
දක්නට	VNF	O
ලැබෙන	VP	O
ලක්ෂණයකි	NVB	O
.	FS	O
මඳ	JJ	O
කිපීම	VNN	O
ආරම්භ	JCV	O
වීමේදී	VNN	O
හීලෑ	VP	O
අලි	NNC	O
හෝ	CC	O
ඇත්තුන්	NNC	O
වෙන්කර	VNF	O
තැබේ	VFM	O
.	FS	O
මඳ	JJ	O
කිපීමත්	NNC	O
සමගම	POST	O
පිරිමි	NNJ	O
සතා	NNC	O
ගැහැණු	NNJ	O
සතා	NNC	O
කෙරෙහි	POST	O
දැඩි	JJ	O
ඇල්මක්	NNC	O
ඇතිකර	VNF	O
ගැනීම	VNN	O
ස්වාභාවිකය	NVB	O
.	FS	O
ශරීර	NNJ	O
කොටස්	NNC	O
හොඬවැල	NNC	O
අලියාගේ	NNC	O
විශේෂම	JJ	O
අංගය	NNC	O
වන්නේ	VP	O
හොඬවැලයි	VFM	O
.	FS	O
මුඛයත්	NNC	O
පොළවත්	NNC	O
අතර	POST	O
ඇති	NIP	O
දුරස්ථ	JJ	O
බව	POST	O
මගඇරී	VNF	O
ඇත්තේ	NIP	O
හොඬවැල	NNC	O
නිසාය	NVB	O
.	FS	O
ශක්තිමත්	JJ	O
පේශීන්	NNC	O
වලින්	CM	O
හොඬවැල	NNC	O
නිර්්මාණය	NNC	O
වි	VNF	O
ඇත	NIP	O
.	FS	O
ඒ	DET	O
හේතුව	NNC	O
නිසා	POST	O
තමාට	PRP	O
අවශ්‍ය	JJ	O
ආකාරයට	NNC	O
මේ	DET	O
අවයවය	NNC	O
හැසිරවීමේ	VNN	O
හැකියාව	NNC	O
අලියාට	NNC	O
ලැබී	VNF	O
ඇත	NIP	O
.	FS	O
ඉතා	RP	O
සියුම්	JJ	O
ද්‍රව්‍යයක්	NNC	O
සේම	POST	O
මහා	JJ	O
පරිමාණයේ	NNC	O
ද්‍රව්‍යයක්ද	NNC	O
ග‍්‍රහණය	NNC	O
කර	VNF	O
ගැනීමේ	VNN	O
සුවිශේෂ	JJ	O
හැකියාව	NNC	O
මෙම	DET	O
හොඬවැල	NNC	O
සතුය	NVB	O
.	FS	O
දළ	NNC	O
බවට	POST	O
පත්වෙන්නේ	VP	O
ඇතාගේ	NNC	O
උඩ	POST	O
හනුවේ	NNP	O
තිබෙන	VP	O
කෘන්තක	NNC	O
දත්	NNC	O
දෙපළයි	NVB	O
.	FS	O
එම	DET	O
දත්	NNC	O
දෙපළ	NNC	O
ජානවල	JJ	O
ක‍්‍රියාකාරිත්වය	NNC	O
නිසා	POST	O
දළ	NNC	O
බවට	POST	O
පත්වේ	VFM	O
.	FS	O
ශ්‍රී	NNP	B-LOC
ලංකාවේ	NNP	I-LOC
පිරිමි	JJ	O
සතුන්ගේ	NNC	O
දළ	NNC	O
පිහිටන්නේ	VP	O
5%x8%	NUM	O
අතර	POST	O
ප‍්‍රමාණයකටයි	NVB	O
.	FS	O
ඇත්	NNJ	O
දළ	NNC	O
වානිජ	JJ	O
වටීනාකමක්	NNC	O
සහිතය	NVB	O
.	FS	O
මු¥	NNP	O
,	PUNC	O
මාල	NNP	O
,	PUNC	O
අත්	NNJ	O
පළදනා	NNC	O
,	PUNC	O
වීසිතුරු	JJ	O
භාණ්ඩ	NNJ	O
නිෂ්පාදන	NNC	O
සඳහා	POST	O
යොදාගැනේ	VFM	O
.	FS	O
දත්	NNC	O
ජීවිත	NNJ	O
කාලය	NNC	O
පුරාවටම	POST	O
මුඛයේ	NNC	O
ඇතිවන්නේ	VP	O
දත්	NNC	O
කුට්ටම්	NNC	O
6කි	NVB	O
.	FS	O
එක්	NUM	O
දත්	NNC	O
කුට්ටමක්	NNC	O
අවුරුදු	NNC	O
10ක්	NUM	O
පමණ	POST	O
කාලයක්	NNC	O
මුඛයේ	NNC	O
පවතී	VFM	O
.	FS	O
අවසාන	JJ	O
දත්	NNC	O
කුට්ටම	NNC	O
එනම්	POST	O
6	NUM	O
වැනි	POST	O
දත්	NNC	O
කුට්ටම	NNC	O
වැටී	VNF	O
ගිය	VP	O
පසු	POST	O
ආහාර	NNC	O
සැපීමට	VNN	O
ඇඹරීමට	VNN	O
නොහැකිව	AUX	O
අලින්	NNC	O
මියයන	VP	O
අවස්ථාද	NNC	O
ඇත	NIP	O
.	FS	O
ඇස	NNC	O
හා	CC	O
පාද	NNP	O
විශාල	JJ	O
ශරීරයක්	NNC	O
තිබුණද	VP	O
අලියාගේ	NNC	O
ඇස්	NNC	O
දෙක	NUM	O
ඉතා	RP	O
කුඩාය	NVB	O
.	FS	O
ශරීරය	NNC	O
ඉතා	RP	O
විශාල	JJ	O
නිසාත්	POST	O
ඇස්	NNC	O
දෙක	NUM	O
කුඩා	JJ	O
නිසාත්	POST	O
ඉතා	RP	O
දියුණු	JJ	O
පෙනුමක්	NNC	O
නැත	NIP	O
.	FS	O
අලින්ගේ	NNC	O
පාද	NNP	O
අනෙක්	DET	O
සතුන්ගේ	NNC	O
පාදවලට	NNC	O
වඩා	RP	O
වෙනස්ය	NVB	O
.	FS	O
පතුල	NNC	O
තද	JJ	O
හා	CC	O
දැඩි	JJ	O
ස්වභාවයක්	NNC	O
ගනී	VFM	O
.	FS	O
නමුත්	CC	O
යටි	JJ	O
පතුළ	NNC	O
ඉතා	RP	O
සංවේදී	JJ	O
බවකින්	NNC	O
යුක්තය	NVB	O
.	FS	O
කන	VP	O
කන්	NNC	O
ඇසීමේ	VNN	O
හැකියාව	NNC	O
අතින්	NNC	O
අලියාට	NNC	O
හිමිවන්නේ	VP	O
සුවිශේෂී	JJ	O
තැනකි	NVB	O
.	FS	O
කිලෝමීටර්	NNP	O
3×4	NUM	O
පමණ	POST	O
ඈතින්	NNC	O
ඇසෙන	VP	O
යම්	DET	O
ශබ්ද	NNC	O
පවා	POST	O
ඉතා	RP	O
හොඳින්	RB	O
ඇසීමේ	VNN	O
ශක්තිය	NNC	O
අලියාට	NNC	O
ඇත	NIP	O
.	FS	O
එමෙන්ම	POST	O
ශරීරයට	NNC	O
දමන	VP	O
දහඩිය	NNC	O
නිවා	VNF	O
ගැනීමටද	VNN	O
මේ	DET	O
විශාල	JJ	O
කන්	NNC	O
දෙකට	NUM	O
හැකියාව	NNC	O
ඇත	NIP	O
.	FS	O
ගජමුතු	JJ	O
ගජමුතු	JCV	O
ඇතිවන්නේ	VP	O
ඇතාගේ	NNC	O
දළ	NNC	O
කෙළවරේය	VFM	O
.	FS	O
කුහරක	DET	O
සහිත	POST	O
දළය	NNC	O
ඇතුළත	POST	O
කෙළවරට	NNC	O
යනවිට	NNC	O
කුඩා	JCV	O
වේ	VFM	O
.	FS	O
මෙය	PRP	O
තුළට	POST	O
දළයෙන්	NNC	O
කොටසක්	NNC	O
හෝ	CC	O
දතක	NNC	O
කෑල්ලක්	NNC	O
ඇතුල්	JCV	O
විය	VP	O
හැකිය	AUX	O
.	FS	O
අවුරුදු	NNC	O
ගණනාවක්	NNC	O
ගතවත්ම	NNC	O
මෙම	DET	O
කැබැල්ල	NNC	O
ක‍්‍රමයෙන්	NNC	O
මට්ටම්	NNC	O
වී	VNF	O
රවුම්	NNP	O
හැඩයක්	NNC	O
ගනී	VFM	O
.	FS	O
පසුව	POST	O
ඉතා	RP	O
වටිනා	JJ	O
ගජමුතු	NNC	O
බවට	POST	O
පත්වන්නේ	VP	O
මේවාය	NNP	O
.	FS	O
අලි	NNJ	O
භාෂාව	NNC	O
අලින්	NNC	O
හැසිරවීම	VNN	O
සඳහා	POST	O
අලින්ටම	NNC	O
වෙන්වූ	VP	O
භාෂාවක්ද	NNC	O
ඇත	NIP	O
.	FS	O
දෙරි	NNP	O
තෙත්තන්	NNP	O
–	PUNC	O
අරගෙන	VP	O
පස්සට	NNC	O
පලයං	VP	O
–	PUNC	O
අලියා	NNP	O
දෙරි	NNP	O
–	PUNC	O
ගනිං	NNP	O
–	PUNC	O
අලියා	NNP	O
හිඳ	NNC	O
–	PUNC	O
නිදාගනිං	NNP	O
–	PUNC	O
මොහො	NNP	O
දහ	NUM	O
–	PUNC	O
මේ	DET	O
පැත්තට	NNC	O
වරෙං	NNP	O
–	PUNC	O
අලියා	NNP	O
පුරු	NNP	O
–	PUNC	O
පෙරළන්න	VNN	O
අලියා	NNC	O
දහ	NUM	O
ඉඩ	NNC	O
–	PUNC	O
අයින්වෙලා	VNF	O
පලයං	VNN	O
–	PUNC	O
අලියා	NNP	O
පුරු	NNP	O
උදරි	NNP	O
–	PUNC	O
හොඬය	NNC	O
උස්සා	VNF	O
තල්ලූ	VP	O
කරපන්	NNP	O
–	PUNC	O
අලියා	NNP	O
හරුව	NNP	O
–	PUNC	O
විසි	NUM	O
කරපං	JJ	O
–	PUNC	O
අලියා	NNP	O
බිලමා	NNP	O
–	PUNC	O
පාගපන්	NNP	O
–	PUNC	O
අලියා	NNP	O
පිචන්	NNP	O
–	PUNC	O
නිකා	NNP	O
හිටින්	NNC	O
–	PUNC	O
අලියා	NNC	O
දන	VP	O
–	PUNC	O
දන	VP	O
ගහපන්	NNP	O
–	PUNC	O
අලියා	NNP	O
දහ	NUM	O
–	PUNC	O
යමං	NCV	O
–	PUNC	O
අලියා	NNP	O
හෝවා	NNP	O
-	PUNC	O
නැවතියන්	NNP	O
–	PUNC	O
අලියා	NNP	O
බිල	NNC	O
බිමල	NNP	O
පුරු	NNC	O
–	PUNC	O
කකුල	NNC	O
උස්සපං	JJ	O
අලි	NNJ	O
කෙඳි	NNC	O
අලි	NNJ	O
කෙඳිවලට	NNC	O
වෙළඳ	JJ	O
පොළ	NNC	O
තුළ	POST	O
විශාල	JJ	O
ඉල්ලූමක්	NNC	O
ඇත	NIP	O
.	FS	O
අලි	NNJ	O
කෙඳි	NNC	O
සහිත	POST	O
පළඳනා	NNP	O
පැළඳීමෙන්	NNC	O
ජීවිතයට	NNC	O
වාසනාව	NNC	O
ළඟාවන	VP	O
බවට	POST	O
ඇති	NIP	O
විශ්වාසය	NNC	O
මෙමයට	NNC	O
හේතුවයි	NVB	O
.	FS	O
මුදු	JJ	O
හා	CC	O
අත්	NNJ	O
පළදානාවලට	NNC	O
අලි	NNJ	O
කෙඳි	NNC	O
භාවිත	RRPCV	O
කරයි	VFM	O
.	FS	O
අතීතයේ	NNC	O
අලි	NNJ	O
මිනිස්	JJ	O
සබඳතාව	NNC	O
මිනිසා	NNC	O
හා	CC	O
අලි	NNJ	O
ඇතුන්	NNC	O
අතර	POST	O
ඇති	NIP	O
සබඳතාව	NNC	O
ශත	NNJ	O
වර්ෂ	NNC	O
ගණනාවක්	NNC	O
ඈතට	NNC	O
දිවයයි	VFM	O
.	FS	O
