පැවති	VP	O
අතර	POST	O
මෙතෙක්	RB	O
පාර්ලිමේන්තුවේ	NNC	O
පැවති	VP	O
කොන්සර්වැටිව්	NNP	O
බලය	NNC	O
පළමු	JJ	O
වරට	NNC	O
ලිබරල්වාදීන්	NNP	O
අතට	NNC	O
පත්	RRPCV	O
කැරෙන	VP	O
අයුරින්	NNC	O
යුරි	NNP	B-ORG
පක්ෂය	NNC	I-ORG
ආසන	NNC	O
299	NUM	O
න්	RP	O
152	NUM	O
ක්	RP	O
ම	RP	O
ජයග්‍රහණය	NCV	O
කැර	VNF	O
තිබේ	VFM	O
.	FS	O
යුරි	NNP	B-ORG
පක්ෂය	NNC	I-ORG
,	PUNC	O
දෝෂාභියෝගයකට	NNC	O
ලක්	RRPCV	O
ව	VNF	O
ව්‍යවස්ථාදායක	JJ	O
අධිකරණ	NNJ	O
තීන්දුවක්	NNC	O
ලැබෙන	VP	O
තුරු	POST	O
ධූරය	NNC	O
අත්හිටුවී	VP	O
ඇති	NIP	O
ජනාධිපති	NNC	O
රෝමු	NNP	B-PER
හියුන්ට	NNP	I-PER
සහාය	NNC	O
පල	RRPCV	O
කරන	VP	O
පක්ෂයකි	NVB	O
.	FS	O
මෙම	DET	O
බල	NNJ	O
මාරුව	NNC	O
පරපුරක	JJ	O
බල	NNJ	O
මාරුවක්	NNC	O
ලෙස	POST	O
පුවත්පත්	NNC	O
මගින්	POST	O
දැක්	RRPCV	O
වී	VNF	O
ඇත	NIP	O
.	FS	O
නව	JJ	O
පාර්ලිමේන්තුව	NNC	O
ජුනි	NNP	O
මස	NNC	O
රැස්	RPCV	O
වීමට	VNN	O
නියමිත	RB	O
ය	RP	O
.	FS	O
යුරි	NNP	B-ORG
පක්ෂයේ	NNC	I-ORG
බලයත්	NNC	O
සමග	POST	O
.	FS	O
කොරියානු	NNP	B-LOC
ආර්ථිකයේ	NNC	O
වෙනස්කම්	NNC	O
ඇති	NIP	O
වනු	VP	O
ඇතැයි	NIP	O
පැවසී	VNF	O
තිබේ	VFM	O
.	FS	O
රෝ-මූ	NNP	B-PER
හියුන්	NNP	I-PER
පාක්ෂෂික	JJ	O
යුරි	NNP	B-ORG
පක්ෂයට	NNC	I-ORG
මෙසේ	RB	O
මැතිවරණයෙන්	NNC	O
විශිෂ්ට	JJ	O
ජයක්	NNC	O
අත්	RRPCV	O
වීම	VNN	O
ජනාධිපතිට	NNC	O
එරෙහි	RB	O
ව	RP	O
දෝෂාභියෝගය	NNC	O
පිළිබඳ	POST	O
අධිකරණ	NNJ	O
තීන්දුවට	NNC	O
ද	RP	O
බලපානු	VP	O
ඇතැයි	NIP	O
සැලකී	VNF	O
ඇත	NIP	O
.	FS	O
එහෙත්	CC	O
දෝෂාභියෝගය	NNC	O
යළි	RB	O
කටුගා	VNF	O
දැමීමට	VNN	O
ඉදිරිපත්	RPCV	O
ව	VNF	O
ඇති	NIP	O
යෝජනා	NNJ	O
විපක්ෂයෙන්	NNC	O
ප්‍රතික්ෂේප	NCV	O
කැරී	VNF	O
තිබේ	VFM	O
.	FS	O
දැන්	RB	O
සියල්ලෝ	DET	O
ම	RP	O
අධිකරණ	NNJ	O
තීන්දුව	NNC	O
ලබා	VNF	O
දෙන	VP	O
තෙක්	POST	O
බලා	VNF	O
සිටිති	VFM	O
.	FS	O
බින්	NNP	B-PER
ලාඩන්	NNP	I-PER
සටන්	NNJ	O
විරාම	NNC	O
ප්‍රතික්ෂේප	NCV	O
කරන්නේ	VP	O
නම්	POST	O
අනුගාමිකයන්ගේ	NNC	O
ප්‍රහාරවලට	NNC	O
අදාළ	POST	O
රටවල්	NNC	O
ලක්	RRPCV	O
විය	VP	O
හැකි	AUX	O
යි	RP	O
වොෂින්ටනයේ	NNP	B-LOC
දී	RP	O
යුරෝපියානු	NNP	B-LOC
රටවල්	NNC	O
සමග	POST	O
සටන්	NNJ	O
විරාමයකට	NNC	O
එළඹි	VNF	O
මේ	DET	O
යෝජනාවක්	NNC	O
ඉදිරිපත්	RPCV	O
කැර	VNF	O
ඇති	NIP	O
අල්	NNP	B-ORG
කයිඩා	NNP	I-ORG
නායක	NNC	O
බින්	NNP	B-PER
ලාඩන්	NNP	I-PER
සටන්	NNJ	O
විරාමය	NNC	O
ප්‍රතිකේෂ්ප	NCV	O
කරන්නේ	VP	O
නම්	POST	O
සිය	PRP	O
අනුගාමිකයන්ගේ	NNC	O
ප්‍රහාරයන්ට	NNC	O
අදාළ	POST	O
රටවල්	NNC	O
ලක්	RRPCV	O
විය	VP	O
හැකි	AUX	O
බවට	POST	O
අනතුරු	NCV	O
අඟවා	VNF	O
තිබේ	VFM	O
.	FS	O
අරාබි	NNP	B-LOC
රූපවාහිනී	NNJ	O
නාලිකාවන්ගෙන්	NNC	O
විකාශිත	VP	O
හඬපටියකින්	NNC	O
මේ	DET	O
බව	POST	O
ඔහු	PRP	O
ප්‍රකාශ	NCV	O
කැර	VNF	O
ඇති	NIP	O
අතර	POST	O
එම	DET	O
හඬ	NNC	O
ඔහුගේ	PRP	O
විය	VP	O
හැකි	AUX	O
බව	POST	O
සී.	ABB	B-ORG
අයි.	ABB	I-ORG
ඒ.	ABB	I-ORG
ආයතනය	NNC	I-ORG
තහවුරු	JCV	O
කැර	VNF	O
ඇත	NIP	O
.	FS	O
යුරෝපා	NNP	B-LOC
රටවල	NNC	O
මුස්ලිම්වරුන්ට	NNC	O
එරෙහි	RB	O
ව	RP	O
ප්‍රහාර	NNC	O
එල්ල	NCV	O
නොකරන්නේ	VP	O
නම්	POST	O
මෙම	DET	O
සටන්	NNJ	O
විරාමය	NNC	O
වලංගු	JCV	O
වන	VP	O
බව	POST	O
පවසමින්	VNF	O
ඒ	DET	O
සඳහා	POST	O
තෙමසක	JJ	O
කාලයක්	NNC	O
ලබා	VNF	O
දෙන	VP	O
බව	POST	O
ද	RP	O
පවසන	VP	O
බින්	NNP	B-PER
ලාඩන්	NNP	I-PER
,	PUNC	O
පලස්තීනයේ	NNP	B-LOC
හමාස්	NNP	B-ORG
නායක	NNC	O
ෂීක්	NNP	B-PER
අහමඩ්	NNP	I-PER
යසින්	NNP	I-PER
ඝාතනය	NNC	O
සම්බන්ධයෙන්	POST	O
අමෙරිකාවෙන්	NNP	B-LOC
හා	CC	O
ඊශ්‍රායලයෙන්	NNP	B-LOC
පලි	RRPCV	O
ගන්නා	VP	O
බවට	POST	O
සපථ	JCV	O
කොට	VNF	O
ඇත	NIP	O
.	FS	O
"			PUNC
අපේ		PRP
භූමියෙන්	NNC
අවසන්		JJ
සෙබලා		NNC
ඉවත්		RRPCV
වීමත්		VNN
සමඟ		POST
සටන්		NNJ
විරාමය	NNC
ප්‍රකාශයට	NNC
පත්		RRPCV
කැරෙනවා	VFM
.			FS
මෙම		DET
නිවේදනය	NNC
තෙමසක්	NNC
යන			VP
තුරු		POST
ඊට			PRP
දොර		NNC
විවර		JCV
ව			VNF
තිබෙනවා	VFM
"	PUNC	O
යැයි	CC	O
හඬ	NNC	O
පටියෙන්	NNC	O
කියැවිණ	VFM	O
.	FS	O
ඔහුගේ	PRP	O
අනතුරු	NNC	O
ඇඟ	NNC	O
වීම	VNN	O
ගැන	POST	O
පල	RRPCV	O
වී	VNF	O
ඇති	NIP	O
මතවලට	NNC	O
අනුව	POST	O
දින	NNC	O
90	NUM	O
ඉකුත්	JJ	O
වීමෙන්	VNN	O
පසු	POST	O
දැනට	RB	O
සකස්	RPCV	O
වෙමින්	VNF	O
පවතින	VP	O
සැලසුම්	NNC	O
ප්‍රකාර	NNC	O
ඔවුන්	PRP	O
ප්‍රහාර	NNC	O
එල්ල	NCV	O
කරනු	VP	O
ඇතැයි	NIP	O
ද	RP	O
කියැවී	VNF	O
තිබේ	VFM	O
.	FS	O
කෙසේ	RB	O
වෙතත්	POST	O
යුරෝපා	NNP	B-LOC
රටවල්	NNC	O
කීපයක්	NNC	O
ම	RP	O
දැනටමත්	RB	O
ලාඩන්ගේ	NNP	B-PER
සටන්	NNJ	O
විරාමය	NNC	O
ප්‍රතිකේෂ්ප	NCV	O
කැර	VNF	O
ඇත	NIP	O
.	FS	O
මහා	JJ	O
ක්‍රිකට්	NNP	O
සැණකෙළිය	NNP	O
මහා	NNP	B-LOC
බ්‍රිතාන්‍යයේ	NNP	I-LOC
වෙසෙන	VP	O
ශ්‍රී	NNP	B-LOC
ලංකා	NNP	I-LOC
පාසල්	NNC	B-ORG
ආදී	POST	I-ORG
ශිෂ්‍ය	JJ	I-ORG
සංගම්	NNC	I-ORG
විසින්	POST	O
වසරක්	NNC	O
පාසා	POST	O
සංවිධානය	NCV	O
කරනු	VP	O
ලබන	VP	O
මහා	JJ	O
ක්‍රිකට්	NNP	O
තරගාවලිය	NNC	O
මෙවර	NNC	O
ලන්ඩන්හි	NNP	B-LOC
චෙසික්	NNP	I-LOC
ප්‍රජා	JJ	I-LOC
ක්‍රිකට්	NNP	I-LOC
ක්‍රීඩා	NNJ	I-LOC
පිටියේ	NNC	I-LOC
දී	RP	O
ජුනි	NNP	O
මස	NNC	O
20	NUM	O
වන	VP	O
දා	NNC	O
දවස	NNC	O
මුළුල්ලේ	POST	O
පැවැත්වීමට	VNN	O
සියලු	DET	O
කටයුතු	NNC	O
සම්පාදනය	NCV	O
කොට	VNF	O
හමාරය	VFM	O
.	FS	O
ප්‍රථමයෙන්	JJ	O
ම	RP	O
1989	NUM	O
වසරේ	NNC	O
දී	RP	O
ආරම්භ	JCV	O
වූ	VP	O
මේ	DET	O
ක්‍රිකට්	NNP	O
තරගාවලිය	NNC	O
මෙවර	NNC	O
පවත්වනු	VP	O
ලබන්නේ	VP	O
16	NUM	O
වන	VP	O
වතාවට	NNC	O
වන	VP	O
අතර	POST	O
,	PUNC	O
මේ	DET	O
වසරේ	NNC	O
දී	RP	O
ආදි	JJ	O
ශිෂ්‍ය	JJ	O
පාසල්	NNJ	O
කණ්ඩායම්	NNC	O
22	NUM	O
ක්	RP	O
සහභාගී	RPCV	O
වන	VP	O
බව	POST	O
සංවිධායක	JJ	O
මණ්ඩලය	NNC	O
විසින්	POST	O
මාධ්‍ය	NNC	O
වලට	CM	O
පවසා	VNF	O
ඇත	NIP	O
.	FS	O
ආනන්ද	NNP	B-ORG
,	PUNC	O
ඉසිපතන	NNP	B-ORG
,	PUNC	O
රාජකීය	JJ	B-ORG
,	PUNC	O
සාන්ත	NNP	B-ORG
ජෝසප්	NNP	I-ORG
,	PUNC	O
ත්‍රිත්ව	NNP	B-ORG
,	PUNC	O
තර්ස්ටන්	NNP	B-ORG
,	PUNC	O
කොළඹ	NNP	B-LOC
හින්දු	NNP	B-ORG
විද්‍යාලය	NNP	I-ORG
,	PUNC	O
ධර්මරාජ	NNP	B-ORG
,	PUNC	O
ද	RP	B-ORG
මැසනඩ්	NNP	I-ORG
,	PUNC	O
මහින්ද	NNP	B-ORG
,	PUNC	O
සාන්ත	NNP	B-ORG
ඇලෝසියස්	NNP	I-ORG
,	PUNC	O
සාන්ත	NNP	B-ORG
පීතර	NNP	I-ORG
,	PUNC	O
හෝලික්‍රොස්	NNP	B-ORG
,	PUNC	O
නාලන්ද	NNP	B-ORG
,	PUNC	O
සාන්ත	NNP	B-ORG
අන්තෝනි	NNP	I-ORG
,	PUNC	O
සාන්ත	NNP	B-ORG
සෙබස්තියන්	NNP	I-ORG
,	PUNC	O
වෙස්ලි	NNP	B-ORG
,	PUNC	O
ඩී.	ABB	B-ORG
එස්.	ABB	I-ORG
සේනානායක	NNP	I-ORG
,	PUNC	O
රිච්මන්ඩ්	NNP	B-ORG
,	PUNC	O
සාන්ත	NNP	B-ORG
බෙනඩික්	NNP	I-ORG
,	PUNC	O
සාන්ත	NNP	B-ORG
තෝමස්	NNP	I-ORG
සහ	CC	O
සහිරා	NNP	B-ORG
යන	VP	O
විද්‍යාලයීය	NNJ	O
කණ්ඩායම්	NNC	O
මේ	DET	O
සඳහා	POST	O
සහභාගි	RPCV	O
වීමට	VNN	O
නියමිතය	NVB	O
.	FS	O
ශ්‍රී	NNP	O
ලාංකිකයන්	NNP	O
වැඩි	JJ	O
ම	RP	O
පිරිසක්	NNC	O
එංගලන්තයේ	NNP	B-LOC
දී	RP	O
රැස්	RRPCV	O
වන	VP	O
අවස්ථාවක්	NNC	O
වන	VP	O
මේ	DET	O
සැණකෙළියට	NNC	O
අවම	JJ	O
වශයෙන්	POST	O
5000ට	NUM	O
අධික	JJ	O
පිරිසක්	NNC	O
පසුගිය	VP	O
වසරේ	NNC	O
සහභාගී	RRPCV	O
වී	VNF	O
තිබිණි	VFM	O
.	FS	O
එක්	NUM	O
පිලකට	NNC	O
හත්	NUM	O
දෙනා	NNC	O
බැගින්	POST	O
ක්‍රීඩා	NCV	O
කරන	VP	O
මේ	DET	O
තරඟාවලිය	NNC	O
ඉතාමත්	RP	O
ම	RP	O
උණුසුම්	JJ	O
පරිසරයක්	NNC	O
නරඹන්නන්ට	NNC	O
සලසා	VNF	O
දීම	VNN	O
තරඟාවලියේ	NNC	O
ජනප්‍රියත්වයට	NNC	O
විශේෂ	JJ	O
හේතුව	NNC	O
යි	RP	O
.	FS	O
ක්‍රිකට්	NNP	O
තරඟාවලියට	NNC	O
අමතර	POST	O
ව	RP	O
සැබැ	JJ	O
සැණකෙළි	NNJ	O
ස්වරූපයක්	NNC	O
මවන	VP	O
මේ	DET	O
උත්සවයේ	NNC	O
දී	RP	O
ළමා	JJ	O
කෙළි	NNJ	O
සෙල්ලම්වලින්	NNC	O
ශ්‍රී	NNP	B-LOC
ලාංකික	NNP	I-LOC
වෙළෙඳ	JJ	O
කුටි	NNC	O
පිරි	VP	O
පවතී	VFM	O
.	FS	O
උත්සවයෙන්	NCV	O
ලැබෙන	VP	O
ආදායමෙන්	NNJ	O
කොටසක්	NNC	O
ශ්‍රී	NNP	B-LOC
ලංකාවේ	NNP	I-LOC
ජාතික	JJ	B-ORG
පිළිකා	NNJ	I-ORG
ආයතනයට	NNC	I-ORG
පිදෙන	VP	O
අතර	POST	O
,	PUNC	O
ඉතිරිය	NNC	O
තරඟාවලියට	NNC	O
සහභාගී	RRPCV	O
වන	VP	O
පාසල්වල	NNC	O
ක්‍රීඩා	NNJ	O
උන්නතිය	NNC	O
සඳහා	POST	O
වියදම්	NCV	O
කැරෙනු	VP	O
ඇත	NIP	O
.	FS	O
මෙවර	PRP	O
උත්සවයේ	NNC	O
ප්‍රධාන	JJ	O
අනුග්‍රාහකත්වය	NNC	O
ශ්‍රී	NNP	B-LOC
ලංකාවේ	NNP	I-LOC
ජාත්‍යන්තර	JJ	B-ORG
ට්‍රයිස්ටාර්	NNP	I-ORG
ඇපරල්	NNP	I-ORG
සමාගමේ	NNJ	I-ORG
අධිපති	NNC	O
දේශබන්දු	NNP	O
කුමාර්	NNP	B-PER
දේවපුර	NNP	I-PER
මහතාගෙන්	NNC	O
සහ	CC	O
මහා	JJ	O
බ්‍රිතාන්‍යයේ	NNP	B-LOC
ජනප්‍රිය	JJ	O
නීතිඥ	JJ	O
ආයතනයක්	NNC	O
වන	VP	O
"			PUNC
එඩ්මන්ඩ්	NNP
සොලිසිටර්ස්	NNP
ලන්ඩන්	NNP
ආයතනයේ	NNC
අධිපති	NNC
එඩ්මන්ඩ්	NNP
වික්‍රමපතිරණ	NNP
මහතාගෙන්	NNC
ලැබෙනු	VP
ඇත			NIP
.			FS
දිවැස		NNP
හෙලනු		VP
මැන		VNF
සහ			CC
යකඩ		NNP
පිහාටු	NNC
ලන්ඩනයේ	NNP
ශ්‍රී		NNP
ලංකාවේ	NNP
අතිශය		JJ
ජනප්‍රිය	JJ
වේදිකා	NNJ
නාට්‍යයක්	NNC
වන			VP
රෝලන්ඩ්	NNP
ඒ.			ABB
ප්‍රනාන්දුගේ	NNP
දිවැස		NNP
හෙළනු		NNP
මැන		VNF
නාට්‍ය	NNC
ලන්ඩනයේ	NNP
දී			RP
ජුලි		NNP
මස			NNC
10			NUM
වන			VP
දා			NNC
වේදිකා	NNJ
ගත			VP
වීමට		VNN
නියමිතය	NVB
.			FS
නැඟෙනහිර	NNP
ලන්ඩන්	NNP
බෞද්ධ		NNP
සංස්කෘතික	JJ
මධ්‍යස්ථානය	NNC
වන			VP
ලුම්බිණි	NNP
විහාර		NNP
අරමුදලට	NNC
ආධාර		NNC
පිණිස		POST
රඟ			NCV
දැක්වෙන	VP
මේ			DET
නාට්‍යයට	NNC
එහි		PRP
මූලික		JJ
චරිත		NNC
නිරූපණය	NCV
කරන		VP
ජයලත්		NNP
මනෝරත්න	NNP
,			PUNC
ජය			NNC
ශ්‍රී		NNP
චන්ද්‍රජිත්	NNP
,			PUNC
ලාල්		NNP
කුලරත්න	NNP
,			PUNC
සම්පත්	NNC
තෙන්නකෝන්	NNP
හා			CC
රත්නා		NNP
ලාලනි		NNP
යන			VP
නළු		NNC
,			PUNC
නිළියෝ	NNC
සහභාගි	RRPCV
වෙති		VFM
.			FS
උදයකාන්ත	NNP
වර්ණසූරියගේ	NNC
"	PUNC	O
යකඩ	NNP	O
පිහාටු	NNC	O
