විෂ	NNC	O
වායු	NNC	O
ආග්‍රහණය	NCV	O
වීමෙන්	VNN	O
පිළියන්දල	NNP	B-LOC
ප්‍රදේශයේ	NNC	O
පදිංචි	VP	O
කාන්තාවන්	NNC	O
තිදෙනෙකු	NUM	O
ජීවිතක්ෂයට	NNC	O
.	FS	O
62	NUM	O
වන	VP	O
නිදහස්	JJ	O
දිනය	NNC	O
නිමිත්තෙන්	POST	O
සිරකරුවන්	NNC	O
පිරිසකට	NNC	O
නිදහස	NNC	O
ලබාදීමට	VNN	O
අධිකරණ	NNJ	B-ORG
හා	CC	I-ORG
නීති	NNJ	I-ORG
ප්‍රතිසංස්කරණ	NNJ	I-ORG
අමාත්‍යාංශය	NNC	I-ORG
නිර්දේශ	NCV	O
කර	VNF	O
.	FS	O
ඒ	DET	O
අනුව	POST	O
ජනාධිපති	NNC	O
සමාව	NNC	O
යටතේ	POST	O
සිරකරුවන්	NNC	O
දහසකට	NUM	O
පමණ	POST	O
හෙට	NNC	O
දිනයේ	NNC	O
නිදහස	NNC	O
ලැබෙන	VP	O
බව	POST	O
බන්ධනාගාර	NNJ	B-ORG
දෙපාර්තමේන්තුවේ	NNC	I-ORG
මාධ්‍ය	NNJ	O
ප්‍රකාශක	NNC	O
කෙනත්	NNP	B-PER
ප්‍රනාන්දු	NNP	I-PER
මහතා	NNC	O
.	FS	O
දඩ	NNJ	O
ගෙවාගත	VP	O
නොහැකිව	AUX	O
බන්ධනාගාර	NNC	O
ගතව	VNF	O
සිටින	VP	O
සුළු	JJ	O
වැරදි	NNC	O
සඳහා	POST	O
වරදකරුවන්	NNC	O
වූවන්ට	NNC	O
පමණක්	POST	O
‍මෙම	DET	O
සමාව	NNC	O
හිමිවන	VP	O
බව	POST	O
ප්‍රනාන්දු	NNP	B-PER
මහතා	NNC	O
පෙන්වා	VNF	O
.	FS	O
මිනිස්	JJ	O
,	PUNC	O
ස්ත්‍රී	JJ	O
දූෂණ	NNC	O
සහ	CC	O
හෙරොයින්	JJ	O
ආදී	JJ	O
වැරදි	NNC	O
සම්බන්ධ	POST	O
චූදිතයන්ට	NNC	O
මෙම	DET	O
සමාව	NNC	O
හිමි	RRPCV	O
නොවන	VP	O
බව	POST	O
කෙනත්	NNP	B-PER
ප්‍රනාන්දු	NNP	I-PER
මහතා	NNC	O
වැඩිදුරටත්	RB	O
සඳහන්	POST	O
.	FS	O
11	NUM	O
වැනි	POST	O
දකුණු	NNP	B-LOC
ආසියානු	NNP	I-LOC
ක්‍රීඩා	NNJ	O
උළෙලේ	NNC	O
පස්වන	NUM	O
දිනය	NNC	O
ශ්‍රී	NNP	B-LOC
ලංකා	NNP	I-LOC
කණ්ඩායම	NNC	O
පදක්කම්	NNC	O
සටහනේ	NNC	O
මේ	DET	O
වන	VP	O
විට	POST	O
සිව්වැනි	JJ	O
ස්ථානය	NNC	O
දක්වා	POST	O
පසුබැස	NNC	O
ඒ	DET	O
මීට	PRP	O
පෙර	POST	O
රන්	JJ	O
පදක්කම්	NNC	O
තුනක්	NUM	O
ලබාගෙන	VP	O
සිව්වැනි	JJ	O
ස්ථාන‍යේ	NNC	O
රැඳී	VNF	O
සිටි	VP	O
බංග්ලාදේශ	NNP	B-LOC
කණ්ඩායම	NNC	O
තවත්	DET	O
රන්	NNJ	O
පදක්කමක්	NNC	O
ලබාගනිමින්	VNF	O
තුන්වැනි	JJ	O
ස්ථානය	NNC	O
දක්වා	POST	O
පැමිණීමත්	NNC	O
වෙඩි	NCV	O
තැබීමේ	VNN	O
ඉසව්වේ	NNC	O
මීටර්	NNP	O
10	NUM	O
වායු	NNC	O
රයිෆල්	NNP	O
කණ්ඩායම්	NNC	O
තරගය	NNC	O
ජයගනිමින්	VNF	O
බංග්ලාදේශ	NNP	B-LOC
කණ්ඩායම	NNC	O
මෙම	DET	O
රන්	JJ	O
පදක්කම	NNC	O
හිමිකරගන්නා	VP	O
රන්	JJ	O
පදක්කම්	NNC	O
,	PUNC	O
රිදී	JJ	O
පදක්කම්	NNC	O
9ක්	NUM	O
සහ	CC	O
ලෝකඩ	JJ	O
පදක්කම්	NNC	O
5ක්	NUM	O
මේ	DET	O
වන	VP	O
විට	POST	O
ශ්‍රී	NNP	O
ලංකා	NNP	O
කණ්ඩායම	NNC	O
සතු	POST	O
.	FS	O
ජනාධිපතිවරණයට	NNC	O
පසුදින	NNC	O
,	PUNC	O
තැඹිලිගල	NNP	B-LOC
විහාරස්ථාන‍යක්	NNC	O
ආසන්නයේ	POST	O
දී	RP	O
අත්බෝම්බ	NNC	O
ප්‍රහාරයක්	NNC	O
එල්ල	NCV	O
කර	VNF	O
හිමිනමක්	NNC	O
සහ	CC	O
තවත්	DET	O
පුද්ගලයෙකු	NNC	O
ඝාතනය	NCV	O
කිරීමේ	VNN	O
සිද්ධියේ	NNC	O
ප්‍රධාන	JJ	O
සැකකරු	NNC	O
අත්අඩංගුවට	NNC	O
ගෙන	VNF	O
.	FS	O
පොලිස්	JJ	O
මාධ්‍ය	NNJ	O
ප්‍රකාශක	NNC	O
ජ්‍යෙෂ්ඨ	JJ	O
පොලිස්	JJ	O
අධිකාරී	NNC	O
කරුණාරත්න	NNP	B-PER
මහතා	NNC	O
පවසන	VP	O
පරිදි	POST	O
සැකකරු	NNC	O
,	PUNC	O
වරකාගොඩ	NNP	B-LOC
ප්‍රදේශයේ	NNC	O
නිවසක	NNC	O
සැඟව	VNF	O
සිටියදී	VNF	O
ගම්පොළ	NNC	B-ORG
පොලිසියේ	NNC	I-ORG
නිලධාරීන්	NNC	O
පිරිසක්	NNC	O
විසින්	POST	O
අත්අඩංගුවට	NNC	O
ගෙන	VNF	O
.	FS	O
සැකකරු	NNC	O
අධිකරණයට	NNC	O
ඉදිරිපත්	RPCV	O
කිරීමෙන්	VNN	O
අනතුරුව	POST	O
ලබන	VP	O
12	NUM	O
වැනිදා	NNC	O
දක්වා	POST	O
රක්ෂිත	JJ	O
බන්ධනාගාර	NNC	O
ගතකර	VNF	O
.	FS	O
62	NUM	O
වන	VP	O
ජාතික	JJ	O
නිදහස්	JJ	O
උළෙල	NNC	O
හෙට	NNC	O
අතිඋත්කර්ශවත්	NNC	O
ලෙස	POST	O
මහනුවර	NNP	B-LOC
දී	VNF	O
පැවැත්වීමට	VNN	O
සියලු	DET	O
කටයුතු	NNC	O
මේ	DET	O
වන	VP	O
විට	POST	O
සූදානම්	JCV	O
කර	VNF	O
නිදහස්	JJ	O
උත්සවය	NNC	O
ජනාධිපති	NNC	O
මහින්ද	NNP	B-PER
රාජපක්ෂ	NNP	I-PER
මහතාගේ	NNC	O
ප්‍රධානත්‍වයෙන්	NNC	O
පෙරවරු	NNP	O
8.30	NUM	O
ට	CM	O
ආරම්භ	JCV	O
.	FS	O
නිදහස්	JJ	O
උත්සවය	NNC	O
සදහා	POST	O
,	PUNC	O
මැති	NNP	O
,	PUNC	O
රජයේ	NNC	O
ඉහළ	JJ	O
නිලධාරීන්	NNC	O
සහ	CC	O
විදේශීය	JJ	O
තානාපතිවරුන්	NNC	O
රැසක්	NNC	O
ද	RP	O
සහභාගී	RRPCV	O
වීමට	VNN	O
නියමිතව	RB	O
.	FS	O
ජනාධිපතිවරයා	NNC	O
වෙනුවෙන්	POST	O
පිරිනැමෙන	VP	O
ත්‍රිවිධ	JJ	O
හමුදා	NNJ	O
උත්තමාචාර	NNC	O
පෙළපාලිය	NNC	O
දළදා	NNJ	B-LOC
මාළිගාව	NNC	I-LOC
ඉදිරිපිටින්	NNC	O
ගමන්	NCV	O
කිරීම	VNN	O
මෙවර	NNC	O
විශේෂත්වයක්	NNC	O
,	PUNC	O
,	PUNC	O
මුස්ලිම්	NNP	O
සංස්කෘතිකාංග	NNC	O
රැසකින්	NNC	O
ද	RP	O
මෙවර	NNC	O
නිදහස්	JJ	O
දින	NNC	O
උළෙල	NNC	O
අලංකාරවත්	NNC	O
කිරීමට	VNN	O
සංවිධායකයින්	NNC	O
සැලසුම්	NCV	O
කර	VNF	O
ඇතැයි	NIP	O
වාර්තා	NNC	O
.	FS	O
මේ	DET	O
අතර	POST	O
නිදහස්	JJ	O
දින	NNC	O
උත්සවය	NNC	O
වෙනුවෙන්	POST	O
හෙට	NNC	O
අලුයම	NNC	O
4	NUM	O
සිට	POST	O
මධ්‍යහ්න	VNN	O
12	NUM	O
දක්වා	POST	O
කාලය	NNC	O
තුළ	POST	O
මාර්ග	NNJ	O
කිහිපයක්	NNC	O
තාවකාලිකව	RB	O
වසා‍	VNF	O
තැබෙන	VP	O
බව	POST	O
පොලිසිය	NNC	O
සඳහන්	POST	O
.	FS	O
දළඳා	NNP	B-LOC
,	PUNC	O
සේනානායක	NNP	B-LOC
,	PUNC	O
කොටුගොඩැල්ල	NNP	B-LOC
,	PUNC	O
යටිනුවර	NNP	B-LOC
,	PUNC	O
වැව	NNC	B-LOC
රවුම	NNC	I-LOC
,	PUNC	O
කොළඹ	NNP	B-LOC
,	PUNC	O
රජ	JJ	B-LOC
වීදිය	NNC	I-LOC
සහ	CC	O
කන්දෙ	NNC	B-LOC
වීදිය	NNC	I-LOC
මෙසේ	RB	O
වසා	VNF	O
තැබෙන	VP	O
මාර්ග	NNC	O
.	FS	O
මේ	DET	O
හේතුවෙන්	NNC	O
විකල්ප	JJ	O
මාර්ග	NNC	O
භාවිතා	RPCV	O
කරන	VP	O
ලෙස	POST	O
පොලිසිය	NNC	O
මගී	JJ	O
ජනතාවගෙන්	NNC	O
ඉල්ලා	VNF	O
සිටි‍යි	VFM	O
.	FS	O
හලාවත	NNP	B-ORG
පොලිසියට	NNC	I-ORG
අනුයුක්තව	RB	O
සේවය	NCV	O
කළ	VP	O
පොලිස්	JJ	O
නිලධාරීන්	NNC	O
පස්	NUM	O
දෙනෙකුගේ	NNC	O
සේවය	NNC	O
වහා	RB	O
ක්‍රියාත්මක	JCV	O
වන	VP	O
පරිදි	POST	O
අත්හිටුවා	VNF	O
.	FS	O
වෙන්නප්පුව	NNP	B-LOC
ප්‍රදේශයේ	NNC	O
දී	RP	O
අත්අඩංගුවට	NNC	O
ගත්	VP	O
‍පුද්ගලයෙකු	NNC	O
සතුව	VNF	O
තිබු	VP	O
මුදල්	NNC	O
හා	CC	O
ස්වර්ණාභර්ණ	JJ	O
තොගයක්	NNC	O
පැහැරගෙන	VNF	O
එම	DET	O
පුද්ගලයා	NNC	O
මුදා	VNF	O
හැරීම	VNN	O
සම්බන්ධයෙන්	POST	O
එම	DET	O
පොලිස්	JJ	O
නිලධාරීන්ට	NNC	O
එරෙහිව	RB	O
චෝදනා	NNC	O
එල්ල	NCV	O
වී	VNF	O
ඇති	NIP	O
බව	POST	O
සඳහන්	RRPCV	O
.	FS	O
මොවුන්	PRP	O
මේ	DET	O
වන	VP	O
විට	POST	O
රාජකාරීයට	NNC	O
වාර්තා	NCV	O
කිරී‍ම	VNN	O
පැහැර	JCV	O
හැර	VNF	O
ඇති	NIP	O
අතර	POST	O
ඔවුන්	PRP	O
අත්අඩංගුවට	NNC	O
ගැනීමට	VNN	O
පොලිසිය	NNC	O
පරීක්ෂණ	NNC	O
පවත්වන	VP	O
බව	POST	O
පොලිස්	JJ	O
මාධ්‍ය	NNJ	O
ප්‍රකාශක	NNC	O
ජ්‍යෙෂ්ඨ	JJ	O
පොලිස්	JJ	O
අධිකාරී	NNC	O
කරුණාරත්න	NNP	B-PER
මහතා	NNC	O
කියා	VNF	O
.	FS	O
එම	DET	O
පොලිස්	JJ	O
නිලධාරීන්	NNC	O
පස්	NUM	O
දෙනා	NNC	O
හලාවත	NNP	B-ORG
පොලිස්	JJ	I-ORG
ස්ථාන‍යේ	NNC	I-ORG
අපරාධ	NNJ	O
විමර්ශන	NNJ	O
අංශයට	NNC	O
අනුයුක්තව	RB	O
සේවය	NCV	O
කර	VNF	O
ඇති	NIP	O
බවද	POST	O
සඳහන්	POST	O
.	FS	O
කැබිතිගොල්ලෑව	NNP	B-LOC
ප්‍රදේශයේදී	NNC	O
බස්	NNJ	O
රථයක්	NNC	O
ඉලක්ක	NCV	O
කරගනිමින්	VNF	O
එල්ල	NCV	O
කළ	VP	O
ක්ලේමෝ	NNP	O
බෝම්බ	NNJ	O
ප්‍රහාරය	NNC	O
සම්බන්ධයෙන්	POST	O
සැකපිට	NNC	O
පුද්ගලයෙකු	NNC	O
අත්අඩංගුවට	NNC	O
ගෙන	VNF	O
.	FS	O
ඊයේ	NNC	O
පස්වරුවේ	NNC	O
මෙම	DET	O
සැකකරු	NNC	O
සේරුනුවර	JJ	B-ORG
පොලිසිය	NNC	I-ORG
විසින්	POST	O
අත්අඩංගුවට‍	NNC	O
ගෙන	VNF	O
ඇති	NIP	O
බව	POST	O
පොලිස්	JJ	O
මාධ්‍ය	NNJ	O
ප්‍රකාශක	NNC	O
ජ්‍යෙෂ්ඨ	JJ	O
පොලිස්	JJ	O
අධිකාරී	NNC	O
කරුණාරත්න	NNP	B-PER
මහතා	NNC	O
පවසයි	VFM	O
.	FS	O
සේරුනුවර	NNP	B-LOC
පදිංචි	VP	O
ද්‍රවිඩ	NNP	O
ජාතිකයෙකු	NNC	O
වන	VP	O
සැකකරුගෙන්	NNC	O
මේ	DET	O
සම්බන්ධයෙන්	POST	O
තවදුරටත්	RB	O
ප්‍රශ්න	NCV	O
කිරීම්	VNN	O
සිදුකරන	VP	O
බව	POST	O
හෙතෙම	PRP	O
කියා	VNF	O
.	FS	O
2006	NUM	O
වසරේ	NNC	O
ජුනි	NNP	O
15	NUM	O
වනදා	NNC	O
සිදුවු	VP	O
මෙම	DET	O
බෝම්බ	NNJ	O
ප්‍රහාරයෙන්	NNC	O
64	NUM	O
දෙනෙක්	NNC	O
මියගොස්	VNF	O
70	NUM	O
දෙනෙක්	NNC	O
තුවාල	NNC	O
ලැබූවා	NNC	O
සේම	POST	O
මියගියවුන්	NNC	O
අතර	POST	O
කුඩා	JJ	O
ළමුන්	NNC	O
15	NUM	O
දෙනෙක්	NNC	O
ද	RP	O
,	PUNC	O
ගැබිනි	JJ	O
මව්වරුන්	NNC	O
කිහිපදෙනෙක්	NNC	O
ද	RP	O
.	FS	O
කිලිනොච්චි	NNP	B-LOC
දිස්ත්‍රික්කයේ	NNC	I-LOC
අවතැන්වුවන්	NNC	O
1200	NUM	O
ක	RP	O
පිරිසක්	NNC	O
යළි	RB	O
පදිංචි	NCV	O
කිරීම	VNN	O
ආරම්භ	JCV	O
කර	VNF	O
.	FS	O
නැවත	RB	O
පදිංචි	VP	O
කරන	VP	O
පුද්ගලයින්ට	NNC	O
අවශ්‍ය	JCV	O
යටිතළ	VP	O
පහසුකම්	NNC	O
සහ	CC	O
‍අනෙකුත්	DET	O
මුල්‍ය	JJ	O
පහසුකම්	NNC	O
ලබාදීමට	VNN	O
රජය	NNC	O
පියවරගෙන	VNF	O
ඇති	NIP	O
බවද	POST	O
සඳහන්	RRPCV	O
.	FS	O
මීට	PRP	O
අමතරව	POST	O
එම	DET	O
ප්‍රදේශවල	NNC	O
ජිවත්	JCV	O
වන	VP	O
ධීවරයින්ට	NNC	O
අවශ්‍ය	JJ	O
ආම්පන්න	NNC	O
ලබාදීමට	VNN	O
ද	RP	O
රජය	NNC	O
පියවරගෙන	VP	O
.	FS	O
මාස	NNC	O
6	NUM	O
ක	RP	O
කාලයක්	NNC	O
සදහා	POST	O
නැවත	RB	O
පදිංචි	NCV	O
කරන	VP	O
පුද්ගලයින්	NNC	O
සඳහා	POST	O
මුල්‍යාධාර	NNC	O
පහසුකම්	NNC	O
සැපයෙන	VP	O
බව	POST	O
වාර්තා	NNC	O
මීට	PRP	O
අමතරව	POST	O
එක්සත්	NNP	B-ORG
ජාතීන්ගේ	NNP	I-ORG
ආහාර	NNJ	O
වැඩසටහන	NNC	O
ය‍ටතේ	POST	O
අමෙරිකානු	NNP	B-LOC
ඩොලර්	NNP	O
මිලියන	NUM	O
28	NUM	O
කට	CM	O
අධික	JJ	O
සහනාධාර	NNC	O
ප්‍රමාණයක්	NNC	O
ද	RP	O
මෙම	DET	O
ජනතාවගේ	NNC	O
සුභ	JJ	O
සාධන	NNJ	O
කටයුතු	NNC	O
සදහා	POST	O
ලබාදී	VNF	O
ඇති	NIP	O
බව	POST	O
සඳහන්	POST	O
.	FS	O
වතුකරයේ	NNC	O
ජනතාව	NNC	O
සඳහා	POST	O
සහනදායි	JJ	O
මිලට	NNC	O
සහල්	NNC	O
ලබාදීමේ	VNN	O
වැඩපිළිවෙළක්	NNC	O
ආරම්භ	JCV	O
කර	VNF	O
.	FS	O
සමුපාකාර	JJ	O
සමිති	NNC	O
හරහා	POST	O
මෙය	PRP	O
ක්‍රියාත්මක	JCV	O
කෙරෙන	VP	O
බව	POST	O
නුවරඑළිය	NNP	B-LOC
දිස්ත්‍රික්	NNJ	O
ලේකම්	NNC	O
කුමාරසිරි	NNP	B-PER
මහතා	NNC	O
කියා	VNF	O
මේ	DET	O
යටතේ	POST	O
නාඩු	NNP	O
සහල්	NNJ	O
කිලෝවක්	NNC	O
රුපියල්	NNP	O
60	NUM	O
කට	CM	O
,	PUNC	O
සුදු	JJ	O
කැකුළු	NNC	O
සහල්	NNJ	O
කිලෝවක්	NNC	O
රුපියල්	NNP	O
55	NUM	O
කට	CM	O
අළෙවි	NCV	O
කිරීමට	VNN	O
පියවරගෙන	VNF	O
ඇති	NIP	O
බව	POST	O
සඳහන්	POST	O
.	FS	O
සමුපකාර	JJ	B-ORG
තොග	NNC	I-ORG
වෙළෙඳ	JJ	I-ORG
සංස්ථාව	NNC	I-ORG
මගින්	POST	O
මෙම	DET	O
සහල්	NNJ	O
තොග	NNC	O
නුවරඑළිය	NNP	B-LOC
දිස්ත්‍රික්කයේ	NNC	O
සියලුම	DET	O
සමුපකාර	JJ	O
සමිති	NNC	O
වෙත	POST	O
ලබාදීමට	VNN	O
කටයුතු	NCV	O
කරන	VP	O
බව	POST	O
නුවරඑළිය	NNP	B-LOC
දිස්ත්‍රික්	NNJ	O
ලේකම්වරයා	NNC	O
ප්‍රකාශ	NCV	O
.	FS	O
මුදල්	NNJ	B-ORG
අමාත්‍යාංශය	NNC	I-ORG
විසින්	POST	O
ගන්නා	VP	O
ලද	VP	O
තීරණයට	NNC	O
අනුව	POST	O
මෙය	PRP	O
ක්‍රියාත්මක	JCV	O
වන	VP	O
බව	POST	O
දිස්ත්‍රික්	JJ	O
ලේකම්වරයා	NNC	O
.	FS	O
බන්ධනාගාරගතව	VNF	O
සිටින	VP	O
තරුණ	JJ	O
සිරකරුවන්ට	NNC	O
නිසි	JJ	O
අධ්‍යාපනයක්	NNC	O
හා	CC	O
වෘත්තීය	JJ	O
පුහුණුවක්	NNC	O
ලබා	VNF	O
දීමට	VNN	O
බන්ධනාගාර	NNJ	B-ORG
දෙපාර්තමේන්තුව	NNC	I-ORG
තීරණය	NCV	O
කර	VNF	O
තිබේ	VFM	O
.	FS	O
