වෙළෙඳපොළට	NNC	O
හඳුන්වා	VNF	O
දුන්	VP	O
බව	POST	O
,	PUNC	O
ත්‍රී	JJ	B-ORG
කොයින්ස්	NNP	I-ORG
සමාගමේ	NNC	O
විධායක	JJ	O
නියෝජ්‍ය	JJ	O
සභාපති	NNC	O
අශාන්	NNP	B-PER
කන්නන්ගර	NNP	I-PER
මහතා	NNC	O
කියයි	VFM	O
.	FS	O
මෙම	DET	O
විශේෂිත	JJ	O
බීර	NNC	O
කේෂ්ත්‍රයට	NNC	O
කාන්තාවන්	NNC	O
වැඩි	JJ	O
ප්‍රමාණයක්	NNC	O
අවතීර්ණ	JCV	O
වන	VP	O
බව	POST	O
පැවසූ	VP	O
කන්නන්ගර	NNP	B-PER
මහතා	NNC	O
ෆයින්	NNP	O
ස්ට්‍රෝබෙරි	NNP	O
පිල්ස්	NNP	O
වැනි	POST	O
බීර	NNC	O
නිසා	POST	O
ඔවුන්ට	PRP	O
බීර	NNC	O
රස	NNC	O
විඳීමට	VNN	O
වැඩි	JJ	O
අවකාශයක්	NNC	O
ලැබෙන	VP	O
බව	POST	O
සඳහන්	RRPCV	O
කළේ	VP	O
ය	RP	O
.	FS	O
දේශීය	JJ	O
බීර	NNC	O
නිෂ්පාදනයේ	NNC	O
දී	RP	O
,	PUNC	O
එයට	PRP	O
වැඩි	JJ	O
වටිනාකමක්	NNC	O
ලබා	VNF	O
දීමට	VNN	O
විශේෂිත	JJ	O
බීර	NNC	O
නිෂ්පාදනය	NCV	O
කරන	VP	O
ත්‍රී	JJ	B-ORG
කොයින්ස්	NNP	I-ORG
සමාගම	NNC	O
ප්‍රථමවරට	NNC	O
කෑන්වල	NNC	O
ඇසිරූ	VP	O
බීර	NNC	O
මෙරට	NNC	O
වෙළෙඳපොළට	NNC	O
හඳුන්වා	VNF	O
දුන්නේ	VP	O
ය	RP	O
.	FS	O
සුබ	JJ	O
ආකල්ප	NNC	O
වැඩමුළුව	NNC	O
සාර්ථකයි	NNC	O
දිවයිනේ	NNC	O
ප්‍රමුඛ	JJ	O
සුබ	JJ	O
ආකල්ප	NNC	O
පුහුණු	JCV	O
කිරීමේ	VNN	O
ආයතනයක්	NNC	O
වන	VP	O
අයි.	ABB	B-ORG
බී.	ABB	I-ORG
එම්.	ABB	I-ORG
සී.	ABB	I-ORG
ආයතනය	NNC	I-ORG
පසුගිය	VP	O
පාසල්	NNJ	O
නිවාඩු	NNJ	O
කාලයේ	NNC	O
පාසල්	NNJ	O
සිසුන්	NNC	O
සඳහා	POST	O
ඔවුන්ගේ	PRP	O
වටිනා	JJ	O
කාලය	NNC	O
ප්‍රයෝජනවත්	JCV	O
වන	VP	O
පරිදි	POST	O
කළමනාකරණය	NNC	O
කිරීම	VNN	O
සඳහා	POST	O
සුබ	JJ	O
ආකල්ප	NNC	O
වර්ධනය	NNC	O
පුහුණු	JCV	O
කිරීමේ	VNN	O
වැඩමුළුවක්	NNC	O
ගංගොඩවිල	NNP	B-LOC
නුගේගොඩ	NNP	I-LOC
හෙල්ප්	NNP	B-ORG
ඒජ්	NNP	I-ORG
ආයතනයේ	NNC	I-ORG
දී	RP	O
පවත්වන	VP	O
ලදී	VFM	O
.	FS	O
මානසික	JJ	O
ශක්තිය	NNC	O
හඳුනා	VNF	O
ගැනීම	VNN	O
සහ	CC	O
දියුණු	JCV	O
කිරීම	VNN	O
,	PUNC	O
ඍණ	NNC	O
සිතුවිලි	NNC	O
සහ	CC	O
අහේතුවාදී	JJ	O
සිතුවිලි	NNC	O
නිසා	POST	O
හටගන්නා	VP	O
මානසික	JJ	O
පසුබෑම	NNC	O
දුරු	RRPCV	O
කිරීම	VNN	O
ජීවිතය	NNC	O
පිළිබඳ	POST	O
සහ	CC	O
තමා	PRP	O
පිළිබඳ	POST	O
අවබෝධය	NNC	O
වැඩිදියුණු	JCV	O
කිරීම	VNN	O
.	FS	O
අධිෂ්ඨාන	NNJ	O
ශක්තිය	NNC	O
දියුණු	JCV	O
කොට	VNF	O
පෞරුෂ	JJ	O
වර්ධනයක්	NNC	O
ඇති	NIP	O
කර	VNF	O
ගැනීම	VNN	O
සඳහා	POST	O
මඟ	NCV	O
පෙන්වීම	VNN	O
,	PUNC	O
පුළුල්	JJ	O
ජීවන	JJ	O
දර්ශනයක්	NNC	O
ඇති	NIP	O
විශිෂ්ට	JJ	O
පුද්ගලයකු	NNC	O
බවට	POST	O
පත්	RPCV	O
කිරීමට	VNN	O
අවශ්‍ය	JJ	O
මූලික	JJ	O
අඩිතාලම	NNC	O
දැමීම	VNN	O
සඳහා	POST	O
අවශ්‍ය	JJ	O
කරුණු	NNC	O
පෙන්වා	VNF	O
දීම	VNN	O
මෙම	DET	O
වැඩමුළුවේ	NNC	O
අන්තර්ගත	JCV	O
විය	VFM	O
.	FS	O
අයි.	ABB	B-ORG
බී.	ABB	I-ORG
එම්.	ABB	I-ORG
සී.	ABB	I-ORG
ආයතනයේ	NNC	I-ORG
ප්‍රධාන	JJ	O
පුහුණුකරුවන්	NNC	O
වන	VP	O
ඒ.	ABB	B-PER
ජී.	???	I-PER
එස්.	ABB	I-PER
සේනාධීර	NNP	I-PER
මහතා	NNC	O
සහ	CC	O
පත්මසීලි	JJ	B-PER
මහත්මිය	NNC	O
මෙම	DET	O
වැඩමුළුව	NNC	O
මෙහෙයවූහ	VFM	O
.	FS	O
එමිරේට්ස්	NNP	B-ORG
ගුවන්	JJ	O
සේවයට	NNC	O
සම්මාන	NNC	O
රැසක්	NNC	O
ජාත්‍යන්තර	JJ	O
ගුවන්	JJ	O
මගීන්	NNC	O
කෝටියක්	NUM	O
ආශ්‍රයෙන්	POST	O
ස්කයිට්‍රැක්ස්	NNP	B-ORG
වෙබ්	JJ	O
අඩවිය	NNC	O
විසින්	POST	O
කරන	VP	O
ලද	VP	O
සමීක්ෂණයක	NNC	O
දී	RP	O
එමිරේට්ස්	NNP	B-ORG
ගුවන්	JJ	O
සේවයට	NNC	O
හොඳම	JJ	O
ඉකොනොමි	NNP	O
පන්තිය	NNC	O
,	PUNC	O
මැද	NNP	B-LOC
පෙරදිග	NNP	I-LOC
හොඳම	JJ	O
ගුවන්	JJ	O
සේවාව	NNC	O
,	PUNC	O
සහ	CC	O
ලොවේ	NNP	O
හොඳම	JJ	O
ගුවන්	JJ	O
සේවා	NNC	O
අතරින්	POST	O
දෙවන	JJ	O
ස්ථානය	NNC	O
ඇතුළු	POST	O
සම්මාන	NNC	O
රැසක්	NNC	O
හිමි	RRPCV	O
විය	VFM	O
.	FS	O
ලොව	NNC	O
හොඳම	JJ	O
ගුවන්	JJ	O
සේවය	NNC	O
ලෙස	POST	O
ප්‍රථම	JJ	O
ස්ථානයට	NNC	O
පැමිණි	VP	O
ගුවන්	JJ	O
සේවයට	NNC	O
සෑහෙන	VP	O
අභියෝගයක්	NNC	O
එල්ල	NCV	O
කළ	VP	O
එමිරේට්ස්	NNP	B-ORG
ගුවන්	JJ	O
සේවාව	NNC	O
,	PUNC	O
සමීක්ෂණය	NNC	O
සිදු	RRPCV	O
කළ	VP	O
මාස	NNC	O
10ක	NUM	O
කාල	NNJ	O
පරිච්ඡේදය	NNC	O
තුළ	POST	O
ඇතැම්	DET	O
අවස්ථාවන්හි	NNC	O
දී	RP	O
ප්‍රථම	JJ	O
ස්ථානයේ	NNC	O
සිටි	VP	O
බව	POST	O
එම	DET	O
වෙබ්	JJ	O
අඩවිය	NNC	O
පවස	NNC	O
යි	RP	O
.	FS	O
මෙම	DET	O
සමීක්ෂණ	NNJ	O
ප්‍රතිඵල	NNC	O
පිළිබඳ	POST	O
අදහස්	NCV	O
දැක්වූ	VP	O
ස්කයිට්‍රැක්ස්	NNP	B-ORG
අලෙවි	JJ	O
කටයුතු	NNC	O
පිළිබඳ	POST	O
අධ්‍යක්ෂ	NNC	O
පීටර්	NNP	B-PER
මිලර්	NNP	I-PER
මහතා	NNC	O
කියා	VNF	O
සිටියේ	VP	O
ප්‍රථම	JJ	O
,	PUNC	O
දෙවන	JJ	O
හා	CC	O
තෙවන	JJ	O
ස්ථාන	NNC	O
අතර	POST	O
ඉතා	RP	O
අඩු	JJ	O
පරතරයක්	NNC	O
තිබූ	VP	O
බව	POST	O
යි	RP	O
.	FS	O
එමිරේට්ස්	NNP	B-ORG
ගුවන්	JJ	O
සේවයට	NNC	O
මෙම	DET	O
සම්මාන	NNC	O
දිනා	VNF	O
ගැනීමට	VNN	O
කාර්ය	NNJ	O
මණ්ඩලයේ	NNC	O
උසස්	JJ	O
සේවා	NNJ	O
තත්ත්වයත්	NNC	O
ගුවන්	JJ	O
යානාවල	NNC	O
සැපයෙන	VP	O
ආහාර	NNC	O
හා	CC	O
විනෝදාත්මක	JJ	O
සේවා	NNJ	O
හේතු	NNC	O
වූ	VP	O
බව	POST	O
ඔහු	PRP	O
පැවසුවේ	VP	O
ය	RP	O
.	FS	O
ආර්පිකෝ	NNP	B-ORG
සුපිරි	JJ	O
සල්	NNC	O
තුනක	NUM	O
කොමර්ෂල්	NNP	B-ORG
බැංකු	NNJ	I-ORG
සේවාහල්	NNC	O
සුපිරි	JJ	O
වෙළෙඳසල්	NNC	O
බැංකුකරණයේ	NNC	O
පුරෝගාමියා	NNC	O
වන	VP	O
කොමර්ෂල්	NNP	B-ORG
බැංකුව	NNP	I-ORG
කොළඹ	NNP	B-LOC
නගරාශ්‍රිතව	NNC	O
පිහිටි	VP	O
ආර්පිකේ	NNP	B-ORG
සුපිරි	JJ	O
අලෙවි	JJ	O
සල්	NNC	O
තුනක	NUM	O
සිය	PRP	O
සේවාහල්	NNC	O
ආරම්භ	JCV	O
කර	VNF	O
තිබේ	VFM	O
.	FS	O
හයිඩ්පාර්ක්	NNP	B-LOC
,	PUNC	O
දෙහිවල	NNP	B-LOC
හා	CC	O
බත්තරමුල්ල	NNP	B-LOC
ආර්පිකෝ	NNP	B-ORG
සුපර්	???	I-ORG
අලෙවිසල්හි	NNP	O
මෙම	DET	O
කොමර්ෂල්	NNP	B-ORG
බැංකු	NNJ	I-ORG
සේවාහල්	NNC	O
ක්‍රියාත්මක	JCV	O
වේ	VFM	O
.	FS	O
හයිඩ්පාර්ක්	NNP	B-LOC
සේවාහල	NNP	O
විවෘත	JCV	O
කිරීමේ	VNN	O
උත්සවය	NNC	O
අමතමින්	VNF	O
කොමර්ෂල්	NNP	B-ORG
බැංකුවේ	NNP	I-ORG
කළමනාකාර	NNJ	O
අධ්‍යක්ෂ	NNC	O
අමිත	NNP	B-PER
ගුණරත්න	NNP	I-PER
මහතා	NNC	O
කියා	VNF	O
සිටියේ	VP	O
රිචඩ්	NNP	B-ORG
පීරිස්	NNP	I-ORG
ආයතන	NNC	O
සමූහය	NNC	O
කොමර්ෂල්	NNP	B-ORG
බැංකුවේ	NNP	I-ORG
ඉපැරණි	NNP	O
ගනුදෙනුකරුවකු	NNC	O
බවත්	POST	O
,	PUNC	O
මෙම	DET	O
සේවාහල්	NNC	O
ඇරඹීම	VNN	O
මගින්	POST	O
එම	DET	O
දිගුකාලීන	JJ	O
සබැඳියාව	NNC	O
තවදුරටත්	RB	O
ශක්තිමත්	JCV	O
වන	VP	O
බව	POST	O
.	FS	O
කොමර්ෂල්	NNP	B-ORG
බැංකුවේ	NNC	I-ORG
සියලු	DET	O
ශාඛාවල	NNC	O
ගනුදෙනුකරුවන්ට	NNC	O
පමණක්	POST	O
නොව	VNF	O
ගනුදෙනුකරුවන්	NNC	O
නොවන	VP	O
අයට	NNC	O
ද	RP	O
නිවාඩු	NNJ	O
දින	NNC	O
,	PUNC	O
සති	NNJ	O
අන්තයේ	NNC	O
සහ	CC	O
සියලුම	DET	O
දිනයන්හි	NNC	O
දී	RP	O
මෙන්	POST	O
ම	RP	O
සැදෑ	JJ	O
කාලයේ	NNC	O
දීත්	CM	O
බැංකු	NNJ	O
පහසුකම්	NNC	O
සැලසීම	VNN	O
මේ	DET	O
සේවාහල්වල	NNC	O
අරමුණ	NNC	O
බව	POST	O
ගුණරත්න	NNP	B-PER
මහතා	NNC	O
තවදුරටත්	RB	O
පැවසී	VNF	O
ය	RP	O
.	FS	O
ආර්පිකෝ	NNP	B-ORG
බෙදාහැරීම්	NNP	O
අංශයේ	NNC	O
කළමනාකාර	NNJ	O
අධ්‍යක්ෂක	NNC	O
මහින්ද	NNP	B-PER
ගලගෙදර	NNP	I-PER
මහතා	NNC	O
පැවසුවේ	VP	O
,	PUNC	O
සිය	PRP	O
සේවාහල්	NNC	O
තුනක්	NUM	O
හයිඩ්පාර්ක්	NNP	B-LOC
,	PUNC	O
දෙහිවල	NNP	B-LOC
හා	CC	O
බත්තරමුල්ලේ	NNP	B-LOC
පිහිටි	VP	O
ආර්පිකෝ	NNP	B-ORG
සුපර්	NNP	I-ORG
සෙන්ටර්	NNP	I-ORG
ඇරඹීම	VNN	O
සතුටට	NNC	O
කරුණක්	NNC	O
වන්නේ	VP	O
මෙම	DET	O
සහසම්බන්ධතාවය	NNC	O
හේතුවෙන්	NNC	O
අදාළ	POST	O
ආයතන	NNC	O
දෙකෙහි	NUM	O
ම	RP	O
අනර්ඝ	JJ	O
සේවය	NNC	O
සියලු	DET	O
ගණුදෙනුකරුවන්	NNC	O
වෙත	POST	O
කාර්යක්ෂම	NNC	O
ලෙස	POST	O
පිරිනැමෙන	VP	O
නිසා	POST	O
බව	POST	O
යි	RP	O
.	FS	O
ඉහත	JJ	O
කී	VP	O
ප්‍රදේශවල	NNC	O
ගනුදෙනුකරුවන්	NNC	O
හට	POST	O
ආර්පිකෝ	NNP	B-ORG
සුපර්	NNP	I-ORG
සෙන්ටර්වල	NNC	I-ORG
සාප්පු	NNC	O
සවාරියේ	NNC	O
යෙදෙමින්	VNF	O
තම	PRP	O
බැංකු	NNJ	O
අවශ්‍යතා	NNC	O
ඉටුකැර	VNF	O
ගැනීමේ	VNN	O
අවස්ථාව	NNC	O
දැන්	RB	O
උදාවී	VNF	O
තිබේ	VFM	O
.	FS	O
කොමර්ෂල්	NNP	B-ORG
බැංකුවේ	NNC	I-ORG
පරිගණකගත	VP	O
ජාලය	NNC	O
හරහා	POST	O
ශාඛා	NNJ	O
119කුත්	NNC	O
ස්වයංක්‍රීය	JJ	O
ටෙලර්	JJ	O
යන්ත්‍ර	NNJ	O
170කුත්	NNC	O
සම්බන්ධ	POST	O
වී	VNF	O
තිබීම	VNN	O
,	PUNC	O
ගනුදෙනුකරුවන්ගේ	NNC	O
බැංකු	NNJ	O
කටයුතු	NNC	O
වඩාත්	RP	O
පහසු	JCV	O
කරයි	VFM	O
.	FS	O
ප්‍රථමවරට	RB	O
මෙම	DET	O
තරග	NNC	O
සඳහා	POST	O
උතුරු	NNP	B-LOC
නැගෙනහිර	NNP	I-LOC
පළාත්	NNC	O
ද	RP	O
සහභාගි	RRPCV	O
වනු	VP	O
ඇත	NIP	O
.	FS	O
අවුරුදු	NNC	O
16	NUM	O
-	PUNC	O
32	NUM	O
දක්වා	POST	O
වයස්	NNJ	O
මට්ටම්වල	NNC	O
පසුවන	VP	O
තරුණ	JJ	O
තරුණියන්	NNC	O
ස්වයං	JJ	O
රැකියාවලට	NNC	O
යොමු	RPCV	O
කිරීමේ	VNN	O
අරමුණින්	NNC	O
පවත්වන	VP	O
මෙම	DET	O
තරගයේ	NNC	O
ජයග්‍රාහකයන්ට	NNC	O
මුදල්	NNC	O
ත්‍යාග	NCV	O
පිරිනැමීමට	VNN	O
ෂෙල්	NNP	B-ORG
ලයිව්	NNP	I-ORG
වයර්	NNP	I-ORG
විධිවිධාන	NNC	O
යොදා	VNF	O
ඇත	NIP	O
.	FS	O
මෙම	DET	O
සම්මාන	NNC	O
උලෙළ	NNC	O
සඳහා	POST	O
අවශ්‍ය	JJ	O
අයදුම්පත්	NNC	O
පහත	JJ	O
සඳහන්	POST	O
ස්ථානවලින්	NNC	O
ලබාගත	VP	O
හැක	AUX	O
.	FS	O
498	NUM	O
,	PUNC	O
ආර්.	ABB	B-LOC
ඒ.	ABB	I-LOC
ද	RP	I-LOC
මෙල්	NNP	I-LOC
මාවත	NNC	O
කොළඹ	NNP	B-LOC
03	NUM	I-LOC
,	PUNC	O
මහජන	JJ	B-ORG
පුස්තකාලය	NNC	I-ORG
කොළඹ	NNP	B-LOC
07	NUM	I-LOC
,	PUNC	O
ව්‍යාපාර	NNJ	B-ORG
සංවර්ධන	NNJ	I-ORG
මධ්‍යස්ථානය	NNC	I-ORG
කොළඹ	NNP	B-LOC
02	NUM	I-LOC
,	PUNC	O
වෘත්තීය	JJ	B-ORG
සේවා	NNJ	I-ORG
සංවර්ධන	NNJ	I-ORG
මධ්‍යස්ථානය	NNC	I-ORG
කොළඹ	NNP	B-LOC
07	NUM	I-LOC
,	PUNC	O
පහත	JJ	O
සඳහන්	POST	O
සියලුම	DET	O
දිස්ත්‍රික්කහි	NNC	O
වාණිජ	JJ	B-ORG
සහ	CC	I-ORG
කර්මාන්ත	NNJ	I-ORG
මණ්ඩලයන්	NNC	I-ORG
යාපනය	NNP	B-LOC
,	PUNC	O
වවුනියා	NNP	B-LOC
,	PUNC	O
ත්‍රිකුණාමලය	NNP	B-LOC
,	PUNC	O
මොණරාගල	NNP	B-LOC
,	PUNC	O
හම්බන්තොට	NNP	B-LOC
,	PUNC	O
රත්නපුර	NNP	B-LOC
සහ	CC	O
සියලුම	DET	O
සබරගමු	NNP	B-ORG
සංවර්ධන	NNJ	I-ORG
බැංකු	NNJ	I-ORG
ශාඛාවන්හි	NNC	O
රත්නපුර	NNP	B-LOC
,	PUNC	O
කළුතර	NNP	B-LOC
,	PUNC	O
කෑගල්ල	NNP	B-LOC
සහ	CC	O
කොළඹ	NNP	B-LOC
ඇතුළත්ව	POST	O
,	PUNC	O
සර්වෝදය	NNP	B-ORG
ප්‍රධාන	JJ	O
කාර්යාලයේ	NNC	O
සහ	CC	O
එහි	PRP	O
තෝරාගත්	VP	O
ශාඛාවන්හි	NNC	O
,	PUNC	O
තංගල්ල	NNP	B-LOC
බිස්නස්	NNP	B-ORG
ක්‍රියේෂන්ස්	NNP	I-ORG
ලිමිටඩ්	NNP	I-ORG
සහ	CC	O
යොධගම	NNP	B-LOC
ඇඹිලිපිටියේ	NNC	I-LOC
ග්‍රාමීය	JJ	B-ORG
නායකයන්	NNC	I-ORG
පුහුණු	JCV	I-ORG
කිරීමේ	VNN	I-ORG
ජාත්‍යන්තර	JJ	I-ORG
මධ්‍යස්ථානය	NNC	I-ORG
.	FS	O
සංවර්ධන	NNJ	B-ORG
බැංකු	NNC	I-ORG
මඟින්	POST	O
ණය	NCV	O
දීම	VNN	O
සඳහා	POST	O
අනුමත	JCV	O
කරන	VP	O
ලද	VP	O
ව්‍යාපෘති	NNC	O
සියයකට	NUM	O
වැඩි	JJ	O
ප්‍රමාණයක්	NNC	O
ද	RP	O
ඇතුළත්	JCV	O
කර	VNF	O
ඇත	NIP	O
.	FS	O
වෙබ්	JJ	O
අඩවිය	NNC	O
මඟින්	POST	O
ගුවන්	JJ	O
ටිකට්	NNP	O
පත්	RPCV	O
වෙන්	RPCV	O
කරන	VP	O
මගීන්ට	NNC	O
එමිරේට්ස්	NNP	B-ORG
වෙතින්	POST	O
දීමනා	NNC	O
එමිරේට්ස්	NNP	B-ORG
ගුවන්	JJ	O
සේවාවේ	NNC	O
වෙබ්	JJ	O
අඩවිය	NNC	O
තුළින්	POST	O
ගුවන්	JJ	O
ටිකට්	NNP	O
පත්	RPCV	O
වෙන්	RPCV	O
කර	VNF	O
ගන්නා	VP	O
මගීන්ට	NNC	O
නව	JJ	O
"			PUNC
ස්කයිවර්ඩ්ස්	NNP
මයිල්ස්	NNP
"	PUNC	O
දීමනා	NNC	O
හඳුන්වා	VNF	O
දී	RP	O
ඇත	NIP	O
.	FS	O
මෙමඟින්	PRP	O
එමිරේට්ස්	NNP	B-ORG
සහ	CC	O
ශ්‍රී	NNP	B-ORG
ලංකන්	NNP	I-ORG
ගුවන්	JJ	O
සේවාවල	NNC	O
ස්කයිවර්ඩ්ස්	NNP	O
වැඩසටහනේ	NNC	O
සාමාජිකත්වය	NNC	O
දරන	VP	O
මගීයකුට	NNC	O
ඩුබායි	NNP	B-LOC
සිට	POST	O
ලන්ඩන්	NNP	B-LOC
අතර	POST	O
පළමු	JJ	O
පන්තියේ	NNC	O
ගුවන්	JJ	O
ගමන්	NNJ	O
ටිකට්	NNJ	O
පතක්	NNC	O
වෙබ්	JJ	O
අඩවිය	NNC	O
තුළින්	POST	O
වෙන්	RPCV	O
කරවා	VNF	O
ගැනීමේ	VNN	O
දී	RP	O
,	PUNC	O
එම	DET	O
මගීයාට	NNC	O
සැතපුම්	NNP	O
6828	NUM	O
ද	RP	O
පළමු	JJ	O
පන්තියේ	NNC	O
බෝනස්	NNP	O
දීමනාව	NNC	O
වන	VP	O
අමතර	POST	O
සැතපුම්	NNP	O
6	NUM	O
,	PUNC	O
828	NUM	O
ද	RP	O
වෙබ්	JJ	O
අඩවිය	NNC	O
ඔස්සේ	POST	O
ටිකට්	NNJ	O
පත	NNC	O
වෙන්	RPCV	O
කිරීමෙන්	VNN	O
ලැබෙන	VP	O
බෝනස්	NNP	O
සැතපුම්	NNP	O
10	NUM	O
,	PUNC	O
242	NUM	O
ද	RP	O
හිමි	RRPCV	O
වේ	VFM	O
.	FS	O
සෙන්චරි	NNP	B-ORG
ඉන්සිටිටියුට්	NNP	I-ORG
වෙතින්	POST	O
ඉංග්‍රීසි	JJ	O
පාඨමාලාවක්	NNC	O
ඉංග්‍රීසි	JJ	O
භාෂාව	NNC	O
පුහුණු	JCV	O
කරන	VP	O
වැල්ලවත්තේ	NNC	B-LOC
සෙන්චරි	NNP	B-ORG
ඉන්ස්ටිටියුට්	NNP	I-ORG
ආයතනය	NNC	I-ORG
ප්‍රායෝගික	JJ	O
නව	JJ	O
ඉංග්‍රීසි	JJ	O
පාඨමාලාවක්	NNC	O
හඳුන්වා	VNF	O
දී	RP	O
ඇත	NIP	O
.	FS	O
වෛද්‍යවරුන්	NNC	O
,	PUNC	O
ඉංජිනේරුවන්	NNC	O
,	PUNC	O
අධ්‍යක්ෂවරුන්	NNC	O
,	PUNC	O
කළමනාකරුවන්	NNC	O
,	PUNC	O
නීතිඥයන්	NNC	O
,	PUNC	O
ගණකාධිකාරිවරුන්	NNC	O
,	PUNC	O
කථිකාචාර්යවරුන්	NNC	O
,	PUNC	O
විශ්ව	JJ	O
විද්‍යාල	NNJ	O
සිසුන්	NNC	O
,	PUNC	O
පරිගණක	NNJ	O
ශිල්පීන්	NNC	O
,	PUNC	O
ලිපිකරුවන්	NNC	O
,	PUNC	O
විදේශ	NNJ	O
ගතවීමට	NNC	O
බලාපොරොත්තුවන්නන්	NNC	O
සඳහා	POST	O
හඳුන්වා	VNF	O
දී	RP	O
ඇති	NIP	O
මෙම	DET	O
ඉංග්‍රීසි	JJ	O
පාඨමාලාව	NNC	O
ප්‍රවීණ	JJ	O
ඉංග්‍රීසි	JJ	O
භාෂා	NNJ	O
ආචාර්යවරයකු	NNC	O
වන	VP	O
චම්මි	NNP	B-PER
මීපගේ	NNP	I-PER
මහතා	NNC	O
මෙහෙයවයි	NVB	O
.	FS	O
නව	JJ	O
පාඨමාලාව	NNC	O
පිළිබඳව	POST	O
අදහස්	NCV	O
දක්වන	VP	O
මීපගේ	NNP	B-PER
මහතා	NNC	O
සමාජයේ	NNC	O
පිළිගත්	VP	O
රැකියා	NNC	O
කරන	VP	O
දෙනකුට	NNC	O
ඉංග්‍රීසි	JJ	O
කියවීමේ	VNN	O
,	PUNC	O
ලිවීමේ	VNN	O
හා	CC	O
තේරුම්	NCV	O
ගැනීමේ	VNN	O
හැකියාව	NNC	O
තිබුණත්	VNF	O
,	PUNC	O
ඔවුන්ට	PRP	O
නිවැරැදි	JJ	O
ව	RP	O
විශ්වාසයෙන්	NNC	O
යුතුව	AUX	O
දීර්ඝ	JJ	O
ලෙස	POST	O
ඉංග්‍රීසි	JJ	O
කතා	NCV	O
කිරීමට	VNN	O
අපහසු	NNC	O
බව	POST	O
පවසයි	VFM	O
.	FS	O
ගල්කිස්ස	NNP	B-LOC
